% Model,Slab_sims.mph
% Version,COMSOL 6.1.0.357
% Date,"Feb 28 2024, 14:42"
% Dimension,3
% Nodes,34928
% Expressions,1
% Description,Slice
% X,Y,Z,imag(ewfd2.Ey)
1.282263400840846E-7,3.861667144447469E-7,-1.5640000000000002E-6,-15.888144527015768
1.312407154153219E-7,3.904548353119784E-7,-1.5640000000000002E-6,-15.889073230302479
1.2847482651526922E-7,3.9668358221052263E-7,-1.5640000000000002E-6,-16.010415740747092
1.3560024714034422E-7,3.9665651788537985E-7,-1.5640000000000002E-6,-15.894513121235931
1.3861462247158155E-7,4.0094463875261136E-7,-1.5640000000000002E-6,-15.896806676226392
1.358487335715289E-7,4.0717338565115585E-7,-1.5640000000000002E-6,-15.996052182918913
1.4297415419660423E-7,4.0714632132601307E-7,-1.5640000000000002E-6,-15.904220480043552
1.5289815369429657E-7,3.79854762764323E-7,-1.5640000000000002E-6,-15.945795806600556
1.4084589837419344E-7,3.7990054057504475E-7,-1.5640000000000002E-6,-15.912253297319236
1.4821980543045322E-7,3.9039034401567775E-7,-1.5640000000000002E-6,-15.925415674700481
1.287936430540903E-7,3.7994631838576643E-7,-1.5640000000000002E-6,-15.890135736716967
1.3616755011035006E-7,3.904361218263995E-7,-1.5640000000000002E-6,-15.897074546686373
1.435414571666097E-7,4.0092592526703245E-7,-1.5640000000000002E-6,-15.907352121243239
1.5757650195814008E-7,3.6931918151296836E-7,-1.5640000000000002E-6,-15.997627022718081
1.619360336831626E-7,3.755208640863701E-7,-1.5640000000000002E-6,-16.070170681049696
1.455242466380371E-7,3.693649593236901E-7,-1.5640000000000002E-6,-15.994338356142041
1.5725768541931901E-7,3.860564453377246E-7,-1.5640000000000002E-6,-16.040667535534368
1.3347199131793394E-7,3.694107371344118E-7,-1.5640000000000002E-6,-16.001624527592277
1.525793371554755E-7,3.9659202658907925E-7,-1.5640000000000002E-6,-16.014214604776335
1.2141973599783068E-7,3.6945651494513337E-7,-1.5640000000000002E-6,-16.019485537068782
1.4790098889163204E-7,4.0712760784043416E-7,-1.5640000000000002E-6,-15.99081188877551
1.600235743193719E-7,3.798276984391802E-7,-1.5640000000000002E-6,-16.058120576434128
1.5534522605552822E-7,3.9036327969053503E-7,-1.5640000000000002E-6,-16.029864326499272
1.506668777916847E-7,4.0089886094188967E-7,-1.5640000000000002E-6,-16.004658291321668
1.4598852952784135E-7,4.114344421932443E-7,-1.5640000000000002E-6,-15.982502470901313
1.1674138773398716E-7,3.799920961964881E-7,-1.5640000000000002E-6,-16.038861558742255
1.241152947902469E-7,3.9048189963712113E-7,-1.5640000000000002E-6,-16.019587038517855
1.3148920184650655E-7,4.0097170307775414E-7,-1.5640000000000002E-6,-16.0033988241021
1.3886310890276603E-7,4.114615065183871E-7,-1.5640000000000002E-6,-15.990296915495072
1.6470192258321543E-7,3.692921171878256E-7,-1.5640000000000002E-6,-16.122647009559582
1.0936748067772752E-7,3.695022927558551E-7,-1.5640000000000002E-6,-16.31231288426129
1.432226406277885E-7,4.176631890917889E-7,-1.5640000000000002E-6,-16.05350927979313
6.201965830166638E-8,3.595476344132401E-7,-1.5640000000000002E-6,-16.036581964603013
6.323287865256504E-8,3.5288326960373594E-7,-1.5640000000000002E-6,-16.1351280164561
5.87882071353091E-8,3.5272644908923454E-7,-1.5640000000000002E-6,-16.143255893729975
6.646432981892231E-8,3.597044549277415E-7,-1.5640000000000002E-6,-16.039422269802138
5.0598408048596575E-8,3.5914466057502016E-7,-1.5640000000000002E-6,-16.036138496833335
5.181162839949531E-8,3.52480295765516E-7,-1.5640000000000002E-6,-16.15693910859079
4.736695688223937E-8,3.523234752510146E-7,-1.5640000000000002E-6,-16.16939113476115
5.5043079565852665E-8,3.593014810895216E-7,-1.5640000000000002E-6,-16.033654827563886
3.917715779552685E-8,3.5874168673680026E-7,-1.5640000000000002E-6,-16.049375780163174
4.0390378146425574E-8,3.52077321927296E-7,-1.5640000000000002E-6,-16.18986175002368
3.594570662916963E-8,3.5192050141279463E-7,-1.5640000000000002E-6,-16.206637925090526
4.3621829312782943E-8,3.588985072513016E-7,-1.5640000000000002E-6,-16.04156813642515
2.7755907542457185E-8,3.583387128985803E-7,-1.5640000000000002E-6,-16.076293814592525
2.8969127893355846E-8,3.516743480890761E-7,-1.5640000000000002E-6,-16.233895940754778
2.45244563760999E-8,3.5151752757457473E-7,-1.5640000000000002E-6,-16.296677463524
3.220057905971312E-8,3.584955334130817E-7,-1.5640000000000002E-6,-16.06316219638593
5.672949906328784E-8,3.4838077633592687E-7,-1.5640000000000002E-6,-16.15285378071379
5.79427194141865E-8,3.417164115264227E-7,-1.5640000000000002E-6,-16.15516937448654
5.3498047896930565E-8,3.415595910119213E-7,-1.5640000000000002E-6,-16.16514280177455
6.117417058054378E-8,3.485375968504282E-7,-1.5640000000000002E-6,-16.14288035342578
4.5308248810218113E-8,3.4797780249770686E-7,-1.5640000000000002E-6,-16.180834571759103
4.652146916111677E-8,3.413134376882027E-7,-1.5640000000000002E-6,-16.181722884251915
4.2076797643860824E-8,3.4115661717370134E-7,-1.5640000000000002E-6,-16.196020460436415
4.975292032747405E-8,3.481346230122083E-7,-1.5640000000000002E-6,-16.166536995574603
3.388699855714837E-8,3.4757482865948696E-7,-1.5640000000000002E-6,-16.219926912102625
3.510021890804703E-8,3.409104638499828E-7,-1.5640000000000002E-6,-16.219387943315496
3.0655547390791096E-8,3.4075364333548144E-7,-1.5640000000000002E-6,-16.279600303626253
3.833167007440431E-8,3.477316491739883E-7,-1.5640000000000002E-6,-16.20130518702164
5.143933982490931E-8,3.3721391825861357E-7,-1.5640000000000002E-6,-16.17552264632726
5.2652560175808114E-8,3.305495534491095E-7,-1.5640000000000002E-6,-16.17722008979946
4.820788865855203E-8,3.3039273293460815E-7,-1.5640000000000002E-6,-16.18903906710161
5.5884011342165245E-8,3.3737073877311496E-7,-1.5640000000000002E-6,-16.163703669025107
4.0018089571839566E-8,3.3681094442039367E-7,-1.5640000000000002E-6,-16.208245855003266
4.1231309922738386E-8,3.301465796108896E-7,-1.5640000000000002E-6,-16.208516017195524
3.678663840548229E-8,3.2998975909638815E-7,-1.5640000000000002E-6,-16.26498061979541
4.446276108909551E-8,3.36967764934895E-7,-1.5640000000000002E-6,-16.192102728804624
4.6149180586530654E-8,3.2604706018130027E-7,-1.5640000000000002E-6,-16.200200869223192
4.736240093742953E-8,3.193826953717962E-7,-1.5640000000000002E-6,-16.201280162394944
4.291772942017348E-8,3.192258748572948E-7,-1.5640000000000002E-6,-16.252818412031555
5.059385210378684E-8,3.262038806958016E-7,-1.5640000000000002E-6,-16.186536341906894
7.020945738837883E-8,3.5312942292745444E-7,-1.5640000000000002E-6,-16.132231248452634
6.491929815000029E-8,3.4196256485014125E-7,-1.5640000000000002E-6,-16.14257608464283
5.962913891162175E-8,3.3079570677282806E-7,-1.5640000000000002E-6,-16.158219324898063
5.433897967324322E-8,3.1962884869551475E-7,-1.5640000000000002E-6,-16.179160969218273
6.815074931635757E-8,3.4878375017414677E-7,-1.5640000000000002E-6,-16.13706564200624
2.6910419821334588E-8,3.473286753357684E-7,-1.5640000000000002E-6,-16.28927259936305
6.286059007797904E-8,3.3761689209683347E-7,-1.5640000000000002E-6,-16.14947239480916
3.3041510836025776E-8,3.365647910966751E-7,-1.5640000000000002E-6,-16.273151786068084
5.757043083960038E-8,3.2645003401952017E-7,-1.5640000000000002E-6,-16.167177551677064
3.917260185071711E-8,3.258009068575817E-7,-1.5640000000000002E-6,-16.259488448840003
4.5303692865408163E-8,3.150370226184884E-7,-1.5640000000000002E-6,-16.24828258767898
5.2280271601221954E-8,3.15283175942207E-7,-1.5640000000000002E-6,-16.19018111260999
7.34409085547361E-8,3.5995060825146007E-7,-1.5640000000000002E-6,-16.255726164665063
2.0779328806643394E-8,3.580925595748618E-7,-1.5640000000000002E-6,-16.19219361330922
4.904882043486468E-8,3.084619906182014E-7,-1.5640000000000002E-6,-16.238524666478327
5.88700363909252E-8,3.65955246365103E-7,-1.5640000000000002E-6,-15.933536452614678
6.584661512673899E-8,3.6620139968882157E-7,-1.5640000000000002E-6,-15.95592184934886
4.744878613785547E-8,3.6555227252688305E-7,-1.5640000000000002E-6,-15.913592521109129
5.4425364873669264E-8,3.657984258506016E-7,-1.5640000000000002E-6,-15.926051764983214
5.686346048503978E-8,3.700374378538731E-7,-1.5640000000000002E-6,-15.930003834704912
5.371383857429859E-8,3.764450498057358E-7,-1.5640000000000002E-6,-15.92432297183552
6.069041731011224E-8,3.7669120312945436E-7,-1.5640000000000002E-6,-15.942526991121332
3.602753588478574E-8,3.651492986886631E-7,-1.5640000000000002E-6,-15.909898542504342
4.300411462059953E-8,3.6539545201238166E-7,-1.5640000000000002E-6,-15.912431633518327
4.544221023197004E-8,3.6963446401565317E-7,-1.5640000000000002E-6,-15.912723794764474
4.229258832122886E-8,3.760420759675159E-7,-1.5640000000000002E-6,-15.911224309343456
4.926916705704251E-8,3.7628822929123446E-7,-1.5640000000000002E-6,-15.919502175769168
5.17072626684131E-8,3.805272412945061E-7,-1.5640000000000002E-6,-15.92190674376863
4.855764075767199E-8,3.869348532463688E-7,-1.5640000000000002E-6,-15.917978222238439
5.553421949348563E-8,3.8718100657008737E-7,-1.5640000000000002E-6,-15.932000864075885
2.4606285631716004E-8,3.647463248504432E-7,-1.5640000000000002E-6,-15.983665828463888
3.1582864367529795E-8,3.6499247817416176E-7,-1.5640000000000002E-6,-15.915061454954198
3.4020959978900315E-8,3.6923149017743327E-7,-1.5640000000000002E-6,-15.911693707724798
3.0871338068159134E-8,3.7563910212929595E-7,-1.5640000000000002E-6,-15.976354924517858
3.7847916803972766E-8,3.758852554530145E-7,-1.5640000000000002E-6,-15.912727313317763
4.028601241534337E-8,3.801242674562862E-7,-1.5640000000000002E-6,-15.911471972841676
3.7136390504602264E-8,3.865318794081489E-7,-1.5640000000000002E-6,-15.973540078746973
4.41129692404159E-8,3.8677803273186747E-7,-1.5640000000000002E-6,-15.915821317737196
4.65510648517865E-8,3.910170447351391E-7,-1.5640000000000002E-6,-15.916678384014423
4.3401442941045393E-8,3.9742465668700203E-7,-1.5640000000000002E-6,-15.975221291151282
5.0378021676859184E-8,3.9767081001072054E-7,-1.5640000000000002E-6,-15.924343468212502
6.130813200229571E-8,3.701942583683745E-7,-1.5640000000000002E-6,-15.941148430811928
4.988688174922598E-8,3.6979128453015456E-7,-1.5640000000000002E-6,-15.917544590830826
5.6151934185669196E-8,3.8068406180900747E-7,-1.5640000000000002E-6,-15.930387448310537
3.846563149615625E-8,3.693883106919346E-7,-1.5640000000000002E-6,-15.910190703750487
4.473068393259946E-8,3.802810879707875E-7,-1.5640000000000002E-6,-15.91362887734292
5.099573636904259E-8,3.911738652496405E-7,-1.5640000000000002E-6,-15.922495196991218
7.029128664399492E-8,3.663582202033229E-7,-1.5640000000000002E-6,-16.07026352595979
6.513508882736832E-8,3.7684802364395576E-7,-1.5640000000000002E-6,-16.04144838228637
5.997889101074173E-8,3.8733782708458877E-7,-1.5640000000000002E-6,-16.015870733783036
5.482269319411512E-8,3.9782763052522193E-7,-1.5640000000000002E-6,-15.993530580449782
6.82847107381095E-8,3.704404116920931E-7,-1.5640000000000002E-6,-16.058626724244238
6.312851292148284E-8,3.80930215132726E-7,-1.5640000000000002E-6,-16.031071477889473
5.7972315104856236E-8,3.9142001857335904E-7,-1.5640000000000002E-6,-16.0067537267048
5.28161172882297E-8,4.0190982201399205E-7,-1.5640000000000002E-6,-15.985673470690205
2.704438124308652E-8,3.689853368537147E-7,-1.5640000000000002E-6,-15.980291975939698
3.330943367952973E-8,3.798781141325676E-7,-1.5640000000000002E-6,-15.974730749241623
3.957448611597286E-8,3.907708914114205E-7,-1.5640000000000002E-6,-15.97366558071868
4.5839538552415907E-8,4.0166366869027354E-7,-1.5640000000000002E-6,-15.977096470370968
4.9666495377488516E-8,4.0831743396585494E-7,-1.5640000000000002E-6,-16.028200758787115
5.188032476079075E-8,3.034783890386389E-7,-1.5640000000000002E-6,-16.258230825255026
5.470256461908992E-8,3.0943578096913644E-7,-1.5640000000000002E-6,-16.203388049529202
5.4929250808069295E-8,3.03080656249876E-7,-1.5640000000000002E-6,-16.15740293952661
5.4504337938486063E-8,3.1499304620701605E-7,-1.5640000000000002E-6,-16.137709081292996
5.7170483999169296E-8,3.146452471159521E-7,-1.5640000000000002E-6,-16.191272267892103
5.999272385746846E-8,3.206026390464497E-7,-1.5640000000000002E-6,-16.180687173798884
6.021941004644783E-8,3.1424751432718927E-7,-1.5640000000000002E-6,-16.13346708910778
5.979449717686461E-8,3.2615990428432935E-7,-1.5640000000000002E-6,-16.116088134314566
6.246064323754783E-8,3.258121051932654E-7,-1.5640000000000002E-6,-16.172577535534213
6.528288309584701E-8,3.317694971237628E-7,-1.5640000000000002E-6,-16.166573748915987
6.550956928482638E-8,3.254143724045025E-7,-1.5640000000000002E-6,-16.11811868953639
6.508465641524315E-8,3.3732676236164254E-7,-1.5640000000000002E-6,-16.10305463818353
6.775080247592646E-8,3.369789632705787E-7,-1.5640000000000002E-6,-16.162470254023745
7.057304233422554E-8,3.429363552010763E-7,-1.5640000000000002E-6,-16.161047774880622
7.079972852320491E-8,3.365812304818159E-7,-1.5640000000000002E-6,-16.111357740812494
7.037481565362167E-8,3.4849362043895595E-7,-1.5640000000000002E-6,-16.098608592900064
7.304096171430491E-8,3.4814582134789193E-7,-1.5640000000000002E-6,-16.16095042336081
7.586320157260408E-8,3.541032132783895E-7,-1.5640000000000002E-6,-16.087075770842947
7.608988776158345E-8,3.4774808855912907E-7,-1.5640000000000002E-6,-16.11318424293604
5.915629990844731E-8,2.906722771402014E-7,-1.5640000000000002E-6,-16.306652199100043
6.092700992082364E-8,2.944100223598226E-7,-1.5640000000000002E-6,-16.237463501175007
6.106923578561428E-8,2.904227344129092E-7,-1.5640000000000002E-6,-16.20777076461541
5.747262751445357E-8,3.0274887243661903E-7,-1.5640000000000002E-6,-16.211076909275846
6.040850888445467E-8,3.089461472469476E-7,-1.5640000000000002E-6,-16.196663757096534
6.064432291603106E-8,3.0233512437004925E-7,-1.5640000000000002E-6,-16.14547179550266
6.444645914682586E-8,3.018391352175147E-7,-1.5640000000000002E-6,-16.223322855618203
6.621716915920219E-8,3.055768804371359E-7,-1.5640000000000002E-6,-16.218260133912917
6.635939502399283E-8,3.0158959249022253E-7,-1.5640000000000004E-6,-16.18779255816325
6.27627867528321E-8,3.139157305139323E-7,-1.5640000000000002E-6,-16.189932528616882
6.569866812283321E-8,3.201130053242609E-7,-1.5640000000000002E-6,-16.18028515678988
6.59344821544096E-8,3.1350198244736255E-7,-1.5640000000000002E-6,-16.1278084924909
6.97366183852044E-8,3.1300599329482797E-7,-1.5640000000000002E-6,-16.209832567278042
7.150732839758073E-8,3.1674373851444914E-7,-1.5640000000000002E-6,-16.207644217498284
7.164955426237136E-8,3.127564505675358E-7,-1.5640000000000004E-6,-16.17640180255855
6.805294599121065E-8,3.2508258859124553E-7,-1.5640000000000002E-6,-16.177375598805376
7.098882736121176E-8,3.3127986340157416E-7,-1.5640000000000002E-6,-16.172494007330684
7.122464139278813E-8,3.246688405246758E-7,-1.5640000000000002E-6,-16.11873264032659
7.502677762358294E-8,3.2417285137214127E-7,-1.5640000000000002E-6,-16.204929729785334
7.679748763595926E-8,3.2791059659176244E-7,-1.5640000000000002E-6,-16.205615751931113
7.693971350074991E-8,3.239233086448491E-7,-1.5640000000000004E-6,-16.17359849780131
7.334310522958919E-8,3.3624944666855883E-7,-1.5640000000000002E-6,-16.17340611984133
7.627898659959029E-8,3.424467214788874E-7,-1.5640000000000002E-6,-16.173290308718947
7.651480063116666E-8,3.3583569860198905E-7,-1.5640000000000002E-6,-16.118244239009748
8.031693686196148E-8,3.353397094494545E-7,-1.5640000000000002E-6,-16.20861434314009
8.20876468743378E-8,3.390774546690757E-7,-1.5640000000000002E-6,-16.1295665522575
8.222987273912844E-8,3.3509016672216233E-7,-1.5640000000000004E-6,-16.17938264389153
6.643227505610359E-8,2.778661652417641E-7,-1.5640000000000002E-6,-16.360182118696297
6.715145522255734E-8,2.793842637505094E-7,-1.5640000000000002E-6,-16.275748730758814
6.720922076315926E-8,2.7776481257594255E-7,-1.5640000000000002E-6,-16.263347312554256
6.26649834276852E-8,2.902145689310311E-7,-1.5640000000000002E-6,-16.242061661675177
6.647803809566614E-8,2.982634457983805E-7,-1.5640000000000002E-6,-16.226741351283916
6.678430789357606E-8,2.896772025330825E-7,-1.5640000000000002E-6,-16.158443232562313
7.172243429448238E-8,2.8903302331907725E-7,-1.5640000000000002E-6,-16.261457999343655
7.244161446093591E-8,2.90551121827822E-7,-1.5640000000000002E-6,-16.260042871964842
7.249938000153782E-8,2.889316706532557E-7,-1.5640000000000004E-6,-16.247326750068666
6.795514266606371E-8,3.013814270083444E-7,-1.5640000000000002E-6,-16.223834859675215
7.176819733404466E-8,3.094303038756938E-7,-1.5640000000000002E-6,-16.214704234332075
7.207446713195459E-8,3.008440606103958E-7,-1.5640000000000002E-6,-16.144737573517233
7.701259353286096E-8,3.0019988139639055E-7,-1.5640000000000002E-6,-16.25317215502122
7.773177369931446E-8,3.017179799051353E-7,-1.5640000000000002E-6,-16.252924464018445
7.778953923991637E-8,3.00098528730569E-7,-1.5640000000000004E-6,-16.239893638430644
7.324530190444224E-8,3.125482850856576E-7,-1.5640000000000002E-6,-16.21419550852273
7.705835657242322E-8,3.205971619530071E-7,-1.5640000000000002E-6,-16.21125456822771
7.736462637033313E-8,3.12010918687709E-7,-1.5640000000000002E-6,-16.13961936531955
8.23027527712395E-8,3.1136673947370386E-7,-1.5640000000000002E-6,-16.253473761546243
8.3021932937693E-8,3.128848379824486E-7,-1.5640000000000002E-6,-16.254393506919502
8.30796984782949E-8,3.112653868078823E-7,-1.5640000000000004E-6,-16.24104797764008
7.853546114282079E-8,3.237151431629709E-7,-1.5640000000000002E-6,-16.213143608217706
8.234851581080174E-8,3.3176402003032036E-7,-1.5640000000000002E-6,-16.2163923529708
8.265478560871166E-8,3.2317777676502226E-7,-1.5640000000000002E-6,-16.14308860796938
8.759291200961775E-8,3.225335975510172E-7,-1.5640000000000002E-6,-16.262362818918824
8.831209217607149E-8,3.240516960597625E-7,-1.5640000000000002E-6,-16.176087507511518
8.836985771667341E-8,3.2243224488519564E-7,-1.5640000000000002E-6,-16.25078976769708
6.785733934091702E-8,2.776802654254432E-7,-1.564E-6,-16.27752452765546
7.254756730687759E-8,2.875807443498134E-7,-1.5640000000000002E-6,-16.262860975912446
7.292429287112104E-8,2.770192806961158E-7,-1.5640000000000002E-6,-16.176623392471924
7.314749857929533E-8,2.8884712350275634E-7,-1.5640000000000002E-6,-16.26221530431442
7.783772654525614E-8,2.987476024271268E-7,-1.5640000000000002E-6,-16.255165342315443
7.821445210949959E-8,2.88186138773429E-7,-1.5640000000000002E-6,-16.166875377393477
7.843765781767386E-8,3.000139815800697E-7,-1.5640000000000002E-6,-16.25549353182096
8.312788578363467E-8,3.099144605044401E-7,-1.5640000000000002E-6,-16.256057159565906
8.350461134787812E-8,2.9935299685074227E-7,-1.5640000000000002E-6,-16.165714813162513
8.372781705605242E-8,3.11180839657383E-7,-1.5640000000000002E-6,-16.25735921017497
8.84180450220132E-8,3.210813185817529E-7,-1.564E-6,-16.265536427663946
8.879477058625666E-8,3.105198549280556E-7,-1.5640000000000002E-6,-16.173141699779052
7.833985449252717E-8,2.7631281999716856E-7,-1.5640000000000002E-6,-16.29168564748638
