% Model,Simulation_for_Phase_Linear.mph
% Version,COMSOL 6.1.0.357
% Date,"Mar 1 2024, 09:52"
% Dimension,3
% Nodes,7189
% Expressions,1
% Description,Slice
% X,Y,Z,imag(ewfd2.Ey)
-3.4783922744451127E-7,-4.091001938417625E-7,-1.4577929155313352E-6,3006.434348404798
-3.6716055142968944E-7,-4.142848854599495E-7,-1.4577929155313352E-6,3010.8365695847046
-3.1357239827578407E-7,-3.8103864962674514E-7,-1.4577929155313352E-6,3097.7876678912544
-3.3289372226096197E-7,-3.862233412449321E-7,-1.4577929155313352E-6,3006.185892336482
-3.343062721661595E-7,-3.887378861806196E-7,-1.4577929155313352E-6,3005.927936410871
-3.2605176130450196E-7,-4.032537366753543E-7,-1.4577929155313352E-6,3095.890654697714
-3.453730852896801E-7,-4.084384282935413E-7,-1.4577929155313352E-6,3006.4980357530712
-3.4678563519487755E-7,-4.1095297322922855E-7,-1.4577929155313352E-6,3006.4570595379496
-3.3853112433321996E-7,-4.254688237239635E-7,-1.4577929155313352E-6,3095.398607035092
-3.578524483183983E-7,-4.306535153421505E-7,-1.4577929155313352E-6,3008.7271157445048
-3.585598804610002E-7,-3.9524610889524904E-7,-1.4577929155313352E-6,3007.7062580305656
-3.3677241432099085E-7,-3.893996517288408E-7,-1.4577929155313352E-6,3005.864249062598
-3.4925177734970874E-7,-4.1161473877744977E-7,-1.4577929155313352E-6,3006.8159377888114
-3.1498494818098154E-7,-3.835531945624327E-7,-1.4577929155313352E-6,3097.5694646511765
-3.2746431120969943E-7,-4.057682816110416E-7,-1.4577929155313352E-6,3095.831480722427
-3.399436742384173E-7,-4.2798336865965056E-7,-1.4577929155313352E-6,3095.4984623245937
-3.383245212774673E-7,-4.2788054715581247E-7,-1.4577929155313352E-6,3170.7528802415823
-3.381323599286209E-7,-4.301236893301642E-7,-1.4577929155313352E-6,3090.4456930921924
-3.2584515824874936E-7,-4.0566546010720356E-7,-1.4577929155313352E-6,3170.5696634484134
-3.2565299689990297E-7,-4.0790860228155546E-7,-1.4577929155313352E-6,3091.3480709520118
-3.133657952200314E-7,-3.834503730585946E-7,-1.457792915531335E-6,3171.279441142235
-3.1317363387118497E-7,-3.8569351523294666E-7,-1.4577929155313352E-6,3093.5290606987064
-3.3681854830997467E-7,-4.2778491295139107E-7,-1.4577929155313352E-6,3090.5726384285817
-3.243391852812566E-7,-4.055698259027821E-7,-1.4577929155313352E-6,3091.6096269371064
-3.118598222525385E-7,-3.8335473885417315E-7,-1.457792915531335E-6,3093.9252273325055
-3.492979113386926E-7,-4.5000000000000003E-7,-1.4577929155313352E-6,3202.209022271705
-2.767557679051661E-7,-4.4999999999999993E-7,-1.4577929155313352E-6,2963.2746880971717
-2.880120637592335E-7,-4.3012368933016405E-7,-1.4577929155313352E-6,2973.751498391666
-2.655902164950943E-7,-4.301236893301639E-7,-1.4577929155313352E-6,2973.7857921881982
-3.018159159898598E-7,-4.5E-7,-1.4577929155313352E-6,2967.179658367405
-3.1307221184392726E-7,-4.3012368933016416E-7,-1.4577929155313352E-6,2981.9803951066597
-2.9065036457978815E-7,-4.301236893301641E-7,-1.4577929155313352E-6,2974.2664768920185
-2.893365529611419E-7,-4.2778491295139097E-7,-1.4577929155313352E-6,2975.00985565923
-3.0059284881520926E-7,-4.0790860228155536E-7,-1.4577929155313352E-6,2987.8753281560544
-2.7817100155107036E-7,-4.079086022815553E-7,-1.4577929155313352E-6,2983.5856955078207
-3.268760640745535E-7,-4.5000000000000003E-7,-1.4577929155313352E-6,2979.744545820379
-3.157105126644819E-7,-4.3012368933016416E-7,-1.4577929155313352E-6,2983.407078778584
-3.143967010458357E-7,-4.27784912951391E-7,-1.4577929155313352E-6,2983.7475337673372
-3.032311496357641E-7,-4.0790860228155536E-7,-1.4577929155313352E-6,2988.899088049521
-3.0191733801711777E-7,-4.0556982590278206E-7,-1.4577929155313352E-6,2989.4147510010534
-2.9075178660704617E-7,-3.8569351523294645E-7,-1.4577929155313352E-6,2996.0553266072175
-2.8669825214058725E-7,-4.2778491295139097E-7,-1.4577929155313352E-6,2974.897800937335
-3.11758400225281E-7,-4.27784912951391E-7,-1.4577929155313352E-6,2982.7237738738713
-2.992790371965629E-7,-4.0556982590278206E-7,-1.4577929155313352E-6,2988.7939148860446
-2.741174670846116E-7,-4.4999999999999993E-7,-1.4577929155313352E-6,2963.671414768391
-2.629519156745398E-7,-4.301236893301639E-7,-1.4577929155313352E-6,3028.336656810439
-2.991776151693053E-7,-4.4999999999999993E-7,-1.4577929155313352E-6,2966.664679867052
-2.755327007305155E-7,-4.079086022815553E-7,-1.4577929155313352E-6,3041.4885987500566
-3.2423776325399906E-7,-4.5000000000000003E-7,-1.4577929155313352E-6,2978.317862148455
-2.881134857864913E-7,-3.8569351523294645E-7,-1.4577929155313352E-6,3056.8792990292463
-2.642764048764481E-7,-4.2778491295139097E-7,-1.4577929155313352E-6,3029.630981279024
-2.7685718993242406E-7,-4.05569825902782E-7,-1.4577929155313352E-6,3043.018616876331
-2.894379749883998E-7,-3.833547388541731E-7,-1.4577929155313352E-6,3058.645010813209
-2.516956198204723E-7,-4.4999999999999993E-7,-1.4577929155313352E-6,3113.689100479139
-2.489886462258583E-7,-4.4999999999999993E-7,-1.4577929155313354E-6,3267.319125632213
-2.4885806280919554E-7,-4.4701467714359263E-7,-1.4577929155313354E-6,3154.493787260315
-2.460371884360561E-7,-4.4730418883633597E-7,-1.4577929155313354E-6,3151.1504512796287
-2.6143884786517125E-7,-4.247995900949836E-7,-1.4577929155313352E-6,3041.584086928221
-2.593921045984312E-7,-4.284137190729832E-7,-1.4577929155313354E-6,3039.77942603258
-2.7401963292114675E-7,-4.0258450304637423E-7,-1.4577929155313352E-6,3055.486289982192
-2.719728896544064E-7,-4.0619863202437436E-7,-1.4577929155313352E-6,3053.3961791883034
-2.8660041797712245E-7,-3.8036941599776527E-7,-1.4577929155313352E-6,3071.1430774398164
-2.8455367471038205E-7,-3.8398354497576546E-7,-1.4577929155313352E-6,3068.7675167476805
-9.504678652717255E-8,-3.6468019750451975E-7,-1.4577929155313354E-6,3015.6726690037226
-9.963194954958903E-8,-3.6475244721190987E-7,-1.4577929155313354E-6,3097.5700462357636
-9.839726843496216E-8,-3.627464540845977E-7,-1.4577929155313354E-6,3079.4602962679282
-2.4646330409956094E-9,-3.641493228860323E-7,-1.4577929155313352E-6,3028.402314466757
-1.1488548352963091E-10,-3.587992755728733E-7,-1.4577929155313352E-6,3077.749034641428
9.59175000111881E-10,-3.6289833359989927E-7,-1.4577929155313352E-6,3032.170465524427
-4.345187755604161E-7,-3.5974018524240934E-7,-1.4577929155313352E-6,3052.332318395862
-4.345187755604161E-7,-3.808947902595131E-7,-1.4577929155313352E-6,2980.5983757746512
-4.4761874308843747E-7,-3.7359106123557425E-7,-1.4577929155313352E-6,2969.8826116700575
-4.190375511208321E-7,-3.683715553602087E-7,-1.4577929155313352E-6,3055.9032558582135
-4.190375511208321E-7,-3.895261603773124E-7,-1.4577929155313352E-6,2994.5551124866097
-4.321375186488534E-7,-3.822224313533734E-7,-1.4577929155313352E-6,2982.310997402459
-4.345187755604161E-7,-3.847401852424094E-7,-1.4577929155313352E-6,2983.9131564934028
-4.3451877556041606E-7,-4.058947902595131E-7,-1.4577929155313352E-6,3002.5675883981926
-4.476187430884374E-7,-3.9859106123557427E-7,-1.4577929155313352E-6,2991.5584069652346
-4.0355632668124817E-7,-3.7700292547800803E-7,-1.4577929155313352E-6,3061.4101876772493
-4.1665629420926937E-7,-3.908538014711726E-7,-1.4577929155313352E-6,2996.545551317061
-4.190375511208321E-7,-3.933715553602087E-7,-1.4577929155313352E-6,2997.9232293712444
-4.3213751864885334E-7,-4.072224313533734E-7,-1.4577929155313352E-6,3004.3335461918837
-4.3451877556041606E-7,-4.0974018524240945E-7,-1.4577929155313352E-6,3005.8823691169437
-4.4761874308843747E-7,-4.235910612355743E-7,-1.4577929155313352E-6,3013.2342022604116
-4.369000324719788E-7,-3.834125441485491E-7,-1.4577929155313352E-6,2982.425015902356
-4.214188080323948E-7,-3.920439142663484E-7,-1.4577929155313352E-6,2996.1572715775533
-4.3690003247197873E-7,-4.084125441485492E-7,-1.4577929155313352E-6,3004.3408923600136
-4.369000324719787E-7,-3.5841254414854915E-7,-1.4577929155313352E-6,3052.2669144983474
-4.5000000000000003E-7,-3.722634201417141E-7,-1.4577929155313352E-6,2968.4478072448937
-4.214188080323948E-7,-3.670439142663484E-7,-1.4577929155313352E-6,3055.540065441255
-4.5000000000000003E-7,-3.9726342014171413E-7,-1.4577929155313352E-6,2990.0702663741877
-4.059375835928111E-7,-3.7567528438414763E-7,-1.4577929155313352E-6,3060.749210740846
