% Model,Meta_Atom1_Loss_Less.mph
% Version,COMSOL 6.1.0.357
% Date,"Mar 7 2024, 17:51"
% Dimension,3
% Nodes,16788
% Expressions,1
% Description,Slice
% X,Y,Z,imag(ewfd2.Ey)
-9.934595324563283E-8,-1.2492016031024536E-7,-5.775000000000002E-7,-792347.2206994919
-1.0090875307883841E-7,-1.2280162808587825E-7,-5.775000000000002E-7,-781593.1574364684
-1.0933101472656297E-7,-1.270239772881258E-7,-5.775000000000002E-7,-865220.9628794072
-8.32132776535656E-8,-1.8320229939397615E-7,-5.775000000000002E-7,-513488.8574673805
-8.303013478660189E-8,-1.832542128838037E-7,-5.775000000000002E-7,-512385.91026144533
-9.294217761756123E-8,-1.8044455535683547E-7,-5.775000000000002E-7,-593287.536170649
-8.304045827490308E-8,-1.830670897997837E-7,-5.775000000000002E-7,-513804.2918564195
-9.194575981179875E-8,-1.79483322001947E-7,-5.775000000000002E-7,-597654.9127339302
-8.497083517146177E-8,-1.7275468851772808E-7,-5.775000000000002E-7,-608029.4293955697
-8.383976631086677E-8,-1.716635587635306E-7,-5.775000000000003E-7,-609616.9471394517
-8.366572132968965E-8,-1.7173359982798344E-7,-5.775000000000003E-7,-599085.5566765596
-8.332372672337896E-8,-1.7793257865994887E-7,-5.775000000000002E-7,-552687.3083988902
-8.367818504506746E-8,-1.7150768308435952E-7,-5.775000000000002E-7,-606880.8009628893
-8.34504555254911E-8,-1.6002584161403572E-7,-5.775000000000002E-7,-662036.7672787539
-7.57496274127756E-8,-1.6603032097133835E-7,-5.775000000000002E-7,-531505.5857665023
-8.499599572155577E-8,-1.5962552052570256E-7,-5.775000000000002E-7,-672885.0754697425
-8.519593452009913E-8,-1.697061881216819E-7,-5.775000000000002E-7,-630896.8863333209
-9.336046537930742E-8,-1.5872553810273528E-7,-5.775000000000002E-7,-757724.6672905987
-9.455538961612916E-8,-1.5859696918516852E-7,-5.775000000000002E-7,-766112.1020614391
-9.475918823703815E-8,-1.688722442636954E-7,-5.775000000000002E-7,-711397.8184715174
-9.356783433590477E-8,-1.6918082510261895E-7,-5.775000000000002E-7,-702051.847482483
-8.364364804999916E-8,-1.599758014779941E-7,-5.775000000000003E-7,-657878.5906395747
-8.387195654293042E-8,-1.7148683407070003E-7,-5.775000000000003E-7,-614656.104971238
-9.452682693062296E-8,-1.5715687381431423E-7,-5.775000000000002E-7,-774066.11893168
-9.333547302948948E-8,-1.5746545465323778E-7,-5.775000000000002E-7,-762874.7764781051
-9.359282668572271E-8,-1.7044090855211632E-7,-5.775000000000002E-7,-695383.2626160899
-8.522835702797113E-8,-1.713408909750837E-7,-5.775000000000002E-7,-625953.1093105094
-9.478775092254434E-8,-1.7031233963454955E-7,-5.775000000000002E-7,-701721.3095912011
-9.456088642990524E-8,-1.7155782794592702E-7,-5.775000000000002E-7,-686969.2340731948
-7.965872567863727E-8,-1.7540065055932256E-7,-5.775000000000002E-7,-518296.2547514234
-8.291158690389557E-8,-1.8297806034477488E-7,-5.775000000000002E-7,-513046.3359322317
