% Model,Slab_sims.mph
% Version,COMSOL 6.1.0.357
% Date,"Feb 28 2024, 14:47"
% Dimension,3
% Nodes,35935
% Expressions,1
% Description,Slice
% X,Y,Z,real(ewfd.Ey)
2.9590572304776572E-8,-2.245318040234918E-7,-1.487792915531335E-6,2.8511173205120724E7
2.9417495786417136E-8,-2.2303034353322263E-7,-1.487792915531335E-6,2.8505874539271608E7
2.99720333395789E-8,-2.2302996192592835E-7,-1.487792915531335E-6,2.8504458957474522E7
1.1222354152094566E-9,-2.5314235666325583E-7,-1.487792915531335E-6,2.858505488672638E7
-1.2267711491147205E-9,-2.445902247144694E-7,-1.487792915531335E-6,2.8552400338849314E7
3.295228269170626E-9,-2.445871128820014E-7,-1.487792915531335E-6,2.8562428105780948E7
-8.753659277211623E-11,-2.5447322728299496E-7,-1.487792915531335E-6,2.8586639707016673E7
5.792690558255357E-9,-2.480043872858191E-7,-1.487792915531335E-6,2.8565530884784475E7
5.398607277780936E-9,-2.4458566543309964E-7,-1.487792915531335E-6,2.855347386093358E7
8.902527823060077E-9,-2.4458325419578847E-7,-1.487792915531335E-6,2.856108082911577E7
4.7421224039884735E-9,-2.3889057686879345E-7,-1.487792915531335E-6,2.855564945745804E7
4.15729467830772E-9,-2.3381712304590072E-7,-1.487792915531335E-6,2.853812167195091E7
6.031084023588324E-9,-2.338158335900686E-7,-1.487792915531335E-6,2.854244676645398E7
1.5833579695936496E-8,-2.3695840154533775E-7,-1.487792915531335E-6,2.8544327586107314E7
1.0782673105203381E-8,-2.3381256376453097E-7,-1.487792915531335E-6,2.852264964877526E7
1.6633630804374756E-8,-2.3380853740396488E-7,-1.487792915531335E-6,2.8535882429217707E7
1.1672917709282828E-8,-2.4153554728864323E-7,-1.487792915531335E-6,2.8549812129319254E7
1.7553144860310296E-8,-2.3506670729146726E-7,-1.487792915531335E-6,2.853712519528905E7
1.7408051532099036E-8,-2.3380800448316116E-7,-1.4877929155313353E-6,2.8532619806820832E7
1.869812274011962E-8,-2.3380711671536201E-7,-1.487792915531335E-6,2.853547741718495E7
1.7166347354382516E-8,-2.3171119044614263E-7,-1.487792915531335E-6,2.8533310468439102E7
1.6166738932625816E-8,-2.2303946209596224E-7,-1.487792915531335E-6,2.8502894988643255E7
1.9369486558792455E-8,-2.230372581120321E-7,-1.487792915531335E-6,2.8510428809839256E7
2.3433372011337763E-8,-2.2859786729429124E-7,-1.487792915531335E-6,2.8516177845609553E7
2.279211735952148E-8,-2.2303490281459246E-7,-1.487792915531335E-6,2.8496319601428915E7
2.8493717657179243E-8,-2.230309792349355E-7,-1.487792915531335E-6,2.8509465983202126E7
2.1723881278407684E-8,-2.1376782091766268E-7,-1.487792915531335E-6,2.8499461633676555E7
2.1550804760048248E-8,-2.1226636042739346E-7,-1.487792915531335E-6,2.8494209880537566E7
2.2105342313209998E-8,-2.122659788200992E-7,-1.487792915531335E-6,2.8496663028666716E7
-2.0740004681135326E-9,-2.3724040417999004E-7,-1.487792915531335E-6,2.8555665909341987E7
-2.468083748587953E-9,-2.3382168232727053E-7,-1.487792915531335E-6,2.8543715702492487E7
1.0358367966910836E-9,-2.3381927108995941E-7,-1.487792915531335E-6,2.8550981630371183E7
7.9668886695679E-9,-2.2619441843950809E-7,-1.487792915531335E-6,2.8533706362022385E7
2.9159820788344796E-9,-2.230485806587018E-7,-1.487792915531335E-6,2.85125830952979E7
8.766939778006004E-9,-2.2304455429813574E-7,-1.487792915531335E-6,2.8525246395821E7
3.8062266829139365E-9,-2.3077156418281404E-7,-1.487792915531335E-6,2.853950427339684E7
9.686453833941403E-9,-2.2430272418563794E-7,-1.487792915531335E-6,2.852637445888672E7
9.541360505730168E-9,-2.23044021377332E-7,-1.487792915531335E-6,2.852190839823322E7
1.083143171375057E-8,-2.230431336095329E-7,-1.487792915531335E-6,2.852464044459822E7
9.29965632801368E-9,-2.2094720734031379E-7,-1.487792915531335E-6,2.852266457421551E7
8.300047906256935E-9,-2.1227547899013313E-7,-1.487792915531335E-6,2.8492520040129557E7
1.1502795532423564E-8,-2.1227327500620293E-7,-1.487792915531335E-6,2.8499742134501792E7
1.5566680984968875E-8,-2.178338841884621E-7,-1.487792915531335E-6,2.8504984228727356E7
1.492542633315259E-8,-2.1227091970876332E-7,-1.487792915531335E-6,2.8485299797805056E7
2.0627026630810352E-8,-2.1226699612910637E-7,-1.487792915531335E-6,2.84978912367733E7
1.3857190252038793E-8,-2.0300383781183354E-7,-1.487792915531335E-6,2.8488731377416458E7
1.3684113733679357E-8,-2.0150237732156438E-7,-1.487792915531335E-6,2.848352653698759E7
1.423865128684111E-8,-2.015019957142701E-7,-1.487792915531335E-6,2.848942795266605E7
1.8197628075725182E-9,-2.1353874107980898E-7,-1.487792915531335E-6,2.8516605037668534E7
1.6746694793612575E-9,-2.1228003827150286E-7,-1.487792915531335E-6,2.851217830482977E7
2.964740687381842E-9,-2.1227915050370374E-7,-1.487792915531335E-6,2.8514784787195638E7
7.699989958599987E-9,-2.0706990108263296E-7,-1.487792915531335E-6,2.8494771927029226E7
7.058735306783702E-9,-2.0150693660293416E-7,-1.487792915531335E-6,2.8475261309365265E7
1.2760335604441463E-8,-2.0150301302327723E-7,-1.487792915531335E-6,2.848729780552855E7
-7.307318511615807E-9,-2.4459440906810505E-7,-1.487792915531335E-6,2.857518519533438E7
-4.571462757198263E-9,-2.3382312977617227E-7,-1.487792915531335E-6,2.8547260837962665E7
-1.8356070027807193E-9,-2.2305185048423938E-7,-1.487792915531335E-6,2.852440873204737E7
9.002487516369609E-10,-2.122805711923066E-7,-1.487792915531335E-6,2.8504329396170758E7
3.6361045060545994E-9,-2.015092919003738E-7,-1.487792915531335E-6,2.8476011978752594E7
3.718029018873412E-8,-2.3289301040294445E-7,-1.487792915531335E-6,2.8512059082238585E7
2.9313599162365236E-8,-2.2212902729711534E-7,-1.487792915531335E-6,2.8503749243443117E7
-6.744455611159432E-9,-2.423783735574267E-7,-1.487792915531335E-6,2.8572111487837553E7
2.1446908135996348E-8,-2.113650441912862E-7,-1.487792915531335E-6,2.8496000257454764E7
-3.124568622380449E-9,-2.2812659376296413E-7,-1.487792915531335E-6,2.8538983089806788E7
1.0019764319872E-10,-2.1543043533367948E-7,-1.487792915531335E-6,2.8513583790323604E7
1.3580217109627459E-8,-2.006010610854571E-7,-1.487792915531335E-6,2.848881212427356E7
1.432965301644727E-9,-2.1018322423448428E-7,-1.4877929155313349E-6,2.8501211853593767E7
5.990499225669905E-9,-1.9223985470600443E-7,-1.487792915531335E-6,2.8462537604070332E7
-7.68583129125338E-9,-2.442266240700807E-7,-1.487792915531335E-6,2.8568755635072976E7
-1.2315927508925487E-8,-2.2629815807999554E-7,-1.487792915531335E-6,2.8495334855129573E7
-1.1780915594783408E-8,-2.268180067254605E-7,-1.487792915531335E-6,2.8500451689805254E7
-7.713050455096283E-9,-2.307705807278384E-7,-1.487792915531335E-6,2.851074541349359E7
-4.246687323725481E-9,-2.2396489457078625E-7,-1.487792915531335E-6,2.851048856609514E7
-3.137392565110051E-9,-2.2178696003343905E-7,-1.487792915531335E-6,2.8503456001568962E7
-1.6946023726597587E-8,-2.083696920899104E-7,-1.487792915531335E-6,2.8422003578662585E7
-1.6254512677951045E-8,-2.090416043828159E-7,-1.487792915531335E-6,2.842863157147098E7
-1.2343146672768414E-8,-2.128421147377533E-7,-1.487792915531335E-6,2.8438610758791473E7
-9.04505984036577E-9,-2.1604672743352768E-7,-1.487792915531335E-6,2.847112042988519E7
-9.010141657094499E-9,-2.0629825731806433E-7,-1.487792915531335E-6,2.843840519674264E7
-7.767488782782104E-9,-2.0385849404335386E-7,-1.487792915531335E-6,2.8430542622275718E7
-6.3092040859481835E-9,-2.0527544814159485E-7,-1.487792915531335E-6,2.8444596766775943E7
-1.0985332528708114E-8,-2.2368573361830125E-7,-1.487792915531335E-6,2.8495246315068368E7
-7.740269618939187E-9,-2.1731453738559616E-7,-1.487792915531335E-6,2.8474804718966957E7
-5.436178171572563E-9,-2.1955332644109153E-7,-1.487792915531335E-6,2.849814392936033E7
-6.6284144904099935E-9,-2.1513157594442532E-7,-1.487792915531335E-6,2.847472774516312E7
-3.1646117289529556E-9,-2.0833091669119673E-7,-1.487792915531335E-6,2.845278523140446E7
-4.850000321115566E-10,-2.0306989944045749E-7,-1.487792915531335E-6,2.8452504559409924E7
1.4110461610333199E-9,-1.9934729599679732E-7,-1.487792915531335E-6,2.8440426142040584E7
-1.5226209446256966E-8,-2.049930936791761E-7,-1.487792915531335E-6,2.8421910503495768E7
-1.2370365836611332E-8,-1.9938607139551105E-7,-1.487792915531335E-6,2.8403956189506114E7
-1.0342631700489546E-8,-2.0135633563853498E-7,-1.487792915531335E-6,2.8424538291773215E7
-4.14067927434996E-9,-1.96737795394554E-7,-1.4877929155313349E-6,2.8430190139348276E7
-3.191830892795856E-9,-1.9487487334895448E-7,-1.487792915531335E-6,2.8424183988292713E7
-2.5181202432410767E-9,-1.955294897403819E-7,-1.487792915531335E-6,2.843105782346862E7
-7.753123160688243E-9,-2.1096027110927562E-7,-1.487792915531335E-6,2.8462423305576988E7
-5.3970438513558736E-8,-2.3538501882945836E-7,-1.487792915531335E-6,2.85687680039564E7
-5.346957286458844E-8,-2.3793378180345826E-7,-1.487792915531335E-6,2.8572883722185794E7
-5.217256878171737E-8,-2.4453386705654885E-7,-1.487792915531335E-6,2.856387325791604E7
-4.786129547173014E-8,-2.4262316261489983E-7,-1.487792915531335E-6,2.8575193030296557E7
-4.6365649188522836E-8,-2.419603101833827E-7,-1.487792915531335E-6,2.8572052381424047E7
-4.5915698745493154E-8,-2.4424998014115795E-7,-1.487792915531335E-6,2.8575710168704305E7
-4.456777945668148E-8,-2.5110915841047317E-7,-1.487792915531335E-6,2.85662275093517E7
-4.0087262756219975E-8,-2.491234473351344E-7,-1.487792915531335E-6,2.857827563892246E7
-3.876085986348694E-8,-2.485356015373071E-7,-1.487792915531335E-6,2.857557444884223E7
-3.8361824626397825E-8,-2.50566178478858E-7,-1.487792915531335E-6,2.8578783255922783E7
-3.6962990131645584E-8,-2.5768444976439753E-7,-1.487792915531335E-6,2.856881945073791E7
-3.231323004070966E-8,-2.5562373205536884E-7,-1.487792915531335E-6,2.8581617391768545E7
-3.115607053845105E-8,-2.551108928912314E-7,-1.487792915531335E-6,2.8579334206210997E7
-3.080795050730255E-8,-2.568823768165577E-7,-1.487792915531335E-6,2.8582102983841293E7
-2.9358200806609688E-8,-2.642597411183218E-7,-1.487792915531335E-6,2.857164908207468E7
-2.4539197325199347E-8,-2.6212401677560327E-7,-1.487792915531335E-6,2.8585218288834784E7
-2.3551281213415153E-8,-2.616861842451557E-7,-1.487792915531335E-6,2.8583331653530322E7
-2.3254076388207242E-8,-2.631985751542575E-7,-1.487792915531335E-6,2.8585669352459785E7
-2.1753411481573794E-8,-2.7083503247224627E-7,-1.487792915531335E-6,2.8574716403361928E7
-1.6765164609689257E-8,-2.6862430149583786E-7,-1.487792915531335E-6,2.858907833012111E7
-1.594649188837926E-8,-2.682614755990801E-7,-1.487792915531335E-6,2.8587566790800158E7
-4.996138865220556E-8,-2.2366261372920175E-7,-1.487792915531335E-6,2.856920120299246E7
-4.946052300323527E-8,-2.2621137670320167E-7,-1.487792915531335E-6,2.857332127193509E7
-5.235269808495445E-8,-2.346680557421939E-7,-1.487792915531335E-6,2.857301490212088E7
-4.816351892036421E-8,-2.3281146195629224E-7,-1.487792915531335E-6,2.8564322073945723E7
-4.682871349292113E-8,-2.396039075112134E-7,-1.487792915531335E-6,2.8575314309816357E7
-4.385224561037697E-8,-2.3090075751464322E-7,-1.487792915531335E-6,2.8576020197281055E7
-4.235659932716967E-8,-2.3023790508312607E-7,-1.487792915531335E-6,2.8573010804109287E7
-4.190664888413998E-8,-2.325275750409014E-7,-1.487792915531335E-6,2.857667249983355E7
-4.491235922133506E-8,-2.4131622956133606E-7,-1.487792915531335E-6,2.8575959677342843E7
-4.05587295953283E-8,-2.393867533102166E-7,-1.487792915531335E-6,2.8567201549030527E7
-3.9171525031963926E-8,-2.4644584317939734E-7,-1.487792915531335E-6,2.8578503362905554E7
-3.607821289486665E-8,-2.3740104223487765E-7,-1.487792915531335E-6,2.857964288210523E7
-3.4751810002133773E-8,-2.368131964370504E-7,-1.487792915531335E-6,2.857705809517667E7
-3.43527747650447E-8,-2.388437733786011E-7,-1.487792915531335E-6,2.8580270368432008E7
-3.7472020357715526E-8,-2.4796440338047824E-7,-1.487792915531335E-6,2.85791212958251E7
-3.295394027029241E-8,-2.459620446641409E-7,-1.487792915531335E-6,2.857031871406591E7
-3.151433657100668E-8,-2.5328777884758135E-7,-1.487792915531335E-6,2.8581920894325193E7
-2.8304180179356326E-8,-2.439013269551121E-7,-1.487792915531335E-6,2.8583524711149547E7
-2.7147020677097873E-8,-2.433884877909747E-7,-1.487792915531335E-6,2.8581343076194596E7
-2.679890064594941E-8,-2.4515997171630083E-7,-1.487792915531335E-6,2.858411487773045E7
-3.003168149409609E-8,-2.5461257719962037E-7,-1.487792915531335E-6,2.8582499757567707E7
-2.5349150945256515E-8,-2.5253733601806534E-7,-1.487792915531335E-6,2.8573673569051795E7
-2.3857148110049446E-8,-2.6012971451576536E-7,-1.487792915531335E-6,2.858556690407523E7
-2.053014746384621E-8,-2.5040161167534666E-7,-1.487792915531335E-6,2.8587665684413977E7
-1.954223135206198E-8,-2.499637791448991E-7,-1.487792915531335E-6,2.8585865747163046E7
-1.924502652685408E-8,-2.5147617005400084E-7,-1.487792915531335E-6,2.858820602772887E7
-2.2591342630476706E-8,-2.6126075101876254E-7,-1.487792915531335E-6,2.8586095062570654E7
-1.774436162022062E-8,-2.5911262737198966E-7,-1.487792915531335E-6,2.8577266113988277E7
-1.6199959649092246E-8,-2.669716501839492E-7,-1.487792915531335E-6,2.8589441392155647E7
-1.2756114748336058E-8,-2.5690189639558125E-7,-1.487792915531335E-6,2.8592065801898547E7
-1.1937442027026085E-8,-2.565390704988235E-7,-1.487792915531335E-6,2.8590626108082037E7
-4.834364822360133E-8,-2.2294565064193728E-7,-1.487792915531335E-6,2.8573590071658902E7
-4.4154469059011025E-8,-2.2108905685603558E-7,-1.487792915531335E-6,2.856526487963737E7
-4.2819663631567946E-8,-2.2788150241095688E-7,-1.487792915531335E-6,2.85762687101455E7
-4.0903309359981884E-8,-2.2959382446107945E-7,-1.487792915531335E-6,2.8577045638601296E7
-3.6549679733975125E-8,-2.2766434820995997E-7,-1.487792915531335E-6,2.8568669578371316E7
-3.51624751706107E-8,-2.3472343807914089E-7,-1.487792915531335E-6,2.8579983442043103E7
-3.34629704963625E-8,-2.3624199828022163E-7,-1.487792915531335E-6,2.8580718048804037E7
-2.8944890408939235E-8,-2.3423963956388434E-7,-1.487792915531335E-6,2.8572311967055842E7
-2.7505286709653457E-8,-2.4156537374732495E-7,-1.487792915531335E-6,2.8583926652271114E7
-2.6022631632743113E-8,-2.428901720993638E-7,-1.487792915531335E-6,2.8584607302267093E7
-2.1340101083903342E-8,-2.4081493091780873E-7,-1.487792915531335E-6,2.857619204569094E7
-1.9848098248696263E-8,-2.484073094155088E-7,-1.487792915531335E-6,2.858809834082951E7
-1.8582292769123533E-8,-2.4953834591850593E-7,-1.487792915531335E-6,2.8588713398990445E7
-1.3735311758867445E-8,-2.473902222717331E-7,-1.487792915531335E-6,2.858030981427656E7
-1.2190909787739073E-8,-2.552492450836926E-7,-1.487792915531335E-6,2.8592498507718284E7
-9.001845430386434E-9,-1.5047912103937085E-7,-1.487792915531335E-6,2.8557306202030197E7
-5.428126425080592E-10,-1.551691350342861E-7,-1.487792915531335E-6,2.8571686622510865E7
-7.813278294797348E-9,-1.575038140178628E-7,-1.487792915531335E-6,2.853719657270033E7
-6.455935880825979E-9,-1.6552600598273505E-7,-1.487792915531335E-6,2.8515252359575745E7
-5.552543950164793E-9,-1.6622518531472237E-7,-1.487792915531335E-6,2.8514511886277083E7
-6.2971778512761715E-9,-1.6646430082706044E-7,-1.487792915531335E-6,2.851089429705904E7
-1.5606581768050398E-8,-1.6204735649478063E-7,-1.487792915531335E-6,2.8497613693074122E7
-7.1475489801720215E-9,-1.667373704896959E-7,-1.487792915531335E-6,2.85085629812093E7
-1.441801463246131E-8,-1.690720494732726E-7,-1.487792915531335E-6,2.8474604155438274E7
8.094183563578235E-10,-1.7114902003654358E-7,-1.487792915531335E-6,2.851017453090957E7
-4.781077407755061E-9,-1.7542478763625798E-7,-1.487792915531335E-6,2.8471122127195805E7
-6.158160183743262E-9,-1.6728592579359697E-7,-1.487792915531335E-6,2.8508591194787413E7
3.0746285502292226E-9,-1.7290217732786737E-7,-1.487792915531335E-6,2.8508142068393912E7
-3.3144749371002585E-9,-1.8409273054782357E-7,-1.487792915531335E-6,2.8447179815857634E7
-2.9621978440601443E-9,-1.8428804655355106E-7,-1.487792915531335E-6,2.844722772359351E7
-1.3060672218489942E-8,-1.7709424143814482E-7,-1.487792915531335E-6,2.845275830824384E7
-1.2157280287828755E-8,-1.777934207701321E-7,-1.487792915531335E-6,2.8451974932619974E7
-2.5529838981220337E-9,-1.6097143782645477E-7,-1.487792915531335E-6,2.853468843486592E7
3.1824449753964643E-9,-1.7271333621014058E-7,-1.487792915531335E-6,2.8508841990074713E7
-5.855352066954027E-9,-1.6675555555415965E-7,-1.487792915531335E-6,2.851069840943101E7
-9.157720235785996E-9,-1.7253967328186457E-7,-1.487792915531335E-6,2.8471832108037293E7
-1.199231934355452E-10,-1.784974539378454E-7,-1.487792915531335E-6,2.8468660617180936E7
-1.20854195713345E-9,-1.4593557856245303E-7,-1.487792915531335E-6,2.8605493530442327E7
-7.574980112894578E-9,-1.4797995784616731E-7,-1.487792915531335E-6,2.857063247820849E7
-4.9860446028085264E-9,-1.434454217150642E-7,-1.487792915531335E-6,2.8586624672398012E7
-8.288412771640504E-9,-1.492295394427691E-7,-1.487792915531335E-6,2.85618785674971E7
3.0755848638779074E-10,-1.5489606537165064E-7,-1.487792915531335E-6,2.8580368251391076E7
-1.4179716450558542E-8,-1.595481933015771E-7,-1.487792915531335E-6,2.851076879709518E7
-1.15907809404725E-8,-1.5501365717047394E-7,-1.487792915531335E-6,2.8526450412794355E7
1.8236589299089014E-9,-1.6385655218084823E-7,-1.487792915531335E-6,2.8541900336065695E7
3.3397593734298564E-9,-1.728170389900458E-7,-1.487792915531335E-6,2.8517909042241618E7
-1.4893149109304468E-8,-1.6079777489817887E-7,-1.487792915531335E-6,2.850210047246241E7
-2.0784452788222505E-8,-1.7111642875698686E-7,-1.487792915531335E-6,2.8451697445119765E7
-1.819551727813646E-8,-1.665818926258837E-7,-1.487792915531335E-6,2.8467068482328612E7
4.85585981695104E-9,-1.8177752579924335E-7,-1.487792915531335E-6,2.847847984012439E7
1.4880045683798287E-10,-1.5395777052732528E-7,-1.487792915531335E-6,2.858460071487747E7
4.4657615392070115E-10,-1.5571769033818717E-7,-1.487792915531335E-6,2.8578171649361156E7
3.2902614005637044E-9,-1.725244950924138E-7,-1.487792915531335E-6,2.8519196912202798E7
3.3962860061837905E-9,-1.73151123812278E-7,-1.487792915531335E-6,2.8517052116262987E7
6.13394664720688E-9,-1.8933129984663986E-7,-1.487792915531335E-6,2.845858242250573E7
-2.3971090927224723E-9,-1.3891088558396108E-7,-1.487792915531335E-6,2.8626756925518014E7
-6.774873139243445E-8,-2.090802706159306E-8,-1.487792915531335E-6,2.8625199529786684E7
-6.837619693020797E-8,-1.963339594159568E-8,-1.487792915531335E-6,2.864100688593153E7
-6.757370157566577E-8,-1.9502871067448815E-8,-1.487792915531335E-6,2.864174999349782E7
-5.751355585295758E-8,-2.2592933511468422E-8,-1.487792915531335E-6,2.867464515131151E7
-6.12810292898853E-8,-1.8479375724453913E-8,-1.487792915531335E-6,2.861611477572964E7
-5.6912657628751274E-8,-1.7768865491504912E-8,-1.487792915531335E-6,2.8619955469302546E7
-5.880824587639205E-8,-2.3502578597134372E-8,-1.487792915531335E-6,2.867643552761358E7
-5.311433343975034E-8,-1.950205385958852E-8,-1.487792915531335E-6,2.865562391519163E7
-5.418586164956265E-8,-1.732535550731214E-8,-1.487792915531335E-6,2.860871940159434E7
-4.8760245915910765E-8,-1.6442885837181554E-8,-1.487792915531335E-6,2.8649038527244624E7
-5.631792446562243E-8,-1.2994291167456687E-8,-1.487792915531335E-6,2.860968548572676E7
-5.6973995539291815E-8,-1.1661550870043017E-8,-1.487792915531335E-6,2.860200864496396E7
-5.613491521188861E-8,-1.1525075495433658E-8,-1.487792915531335E-6,2.8602848076058526E7
-4.6066707336605593E-8,-1.4550414212802361E-8,-1.487792915531335E-6,2.8641713978942603E7
-4.9878827898969197E-8,-1.0507530652901244E-8,-1.487792915531335E-6,2.8577827489062946E7
-4.547387126497435E-8,-9.791069919489777E-9,-1.487792915531335E-6,2.8582028173742138E7
-4.742042100310866E-8,-1.5501529122042758E-8,-1.487792915531335E-6,2.864350209347377E7
-4.172650856646698E-8,-1.150100438449702E-8,-1.487792915531335E-6,2.8623216889303178E7
-4.2783660258646565E-8,-9.35351043575947E-9,-1.487792915531335E-6,2.8571143069228515E7
-3.7430839118313586E-8,-8.482880715950999E-9,-1.487792915531335E-6,2.8616986038836002E7
-4.488711753881056E-8,-5.080555273320127E-9,-1.487792915531335E-6,2.8571966342367325E7
-4.557179414837574E-8,-3.689705798490344E-9,-1.487792915531335E-6,2.8563912515559085E7
-4.469612884811171E-8,-3.547279923418524E-9,-1.487792915531335E-6,2.856485371563128E7
-3.461985882025401E-8,-6.50789491413672E-9,-1.487792915531335E-6,2.8609516314098787E7
-3.847662650805316E-8,-2.535685581348568E-9,-1.487792915531335E-6,2.854044231395895E7
-3.4035084901197416E-8,-1.8132743474746379E-9,-1.487792915531335E-6,2.8545008435193732E7
-3.603259612982533E-8,-7.500479646951362E-9,-1.487792915531335E-6,2.861129485202447E7
-3.033868369318362E-8,-3.499954909405512E-9,-1.487792915531335E-6,2.859153605610513E7
-3.138145886773049E-8,-1.3816653642067958E-9,-1.4877929155313349E-6,2.8534468848425347E7
-2.610143232071656E-8,-5.228755947204849E-10,-1.487792915531335E-6,2.8585652503331445E7
-3.345631061199869E-8,2.833180620816433E-9,-1.487792915531335E-6,2.8535152842285737E7
-3.416959275745966E-8,4.282139273062327E-9,-1.487792915531335E-6,2.8526718497716874E7
-3.325734248433475E-8,4.430515648596615E-9,-1.487792915531335E-6,2.8524704270442966E7
-6.739685738300941E-8,-1.8083149091341067E-8,-1.487792915531335E-6,2.863882386086802E7
-7.116433081993714E-8,-1.3969591304326559E-8,-1.487792915531335E-6,2.8612220508669622E7
-6.679595915880311E-8,-1.325908107137756E-8,-1.487792915531335E-6,2.8615805200009383E7
-6.869154740644388E-8,-1.899279417700702E-8,-1.487792915531335E-6,2.864123902845358E7
-6.299763496980218E-8,-1.4992269439461213E-8,-1.487792915531335E-6,2.861713552365646E7
-6.406916317961449E-8,-1.2815571087184788E-8,-1.487792915531335E-6,2.8604409332285486E7
-5.864354744596259E-8,-1.1933101417054202E-8,-1.487792915531335E-6,2.8608607728155896E7
-6.620122599567441E-8,-8.484506747329153E-9,-1.487792915531335E-6,2.8605473166152235E7
-6.685729706934372E-8,-7.151766449915661E-9,-1.487792915531335E-6,2.8597826404603172E7
-6.601821674194067E-8,-7.015291075306325E-9,-1.487792915531335E-6,2.859861666258376E7
-5.595000886665749E-8,-1.0040629792675074E-8,-1.487792915531335E-6,2.859981071726733E7
-5.976212942902107E-8,-5.997746232773887E-9,-1.487792915531335E-6,2.857322944645331E7
-5.535717279502632E-8,-5.2812854993624335E-9,-1.487792915531335E-6,2.857717198488886E7
-5.730372253316049E-8,-1.0991744701915418E-8,-1.487792915531335E-6,2.860223101615124E7
-5.1609810096518844E-8,-6.991219964369776E-9,-1.487792915531335E-6,2.8578749929899044E7
-5.2666961788698465E-8,-4.843726015632113E-9,-1.487792915531335E-6,2.856612922437006E7
-4.731414064836551E-8,-3.973096295823674E-9,-1.487792915531335E-6,2.8570669658390447E7
-5.477041906886259E-8,-5.707708531925396E-10,-1.487792915531335E-6,2.8567048935751088E7
-5.5455095678427654E-8,8.200786216370124E-10,-1.487792915531335E-6,2.855902649964867E7
-5.457943037816374E-8,9.62504496708812E-10,-1.487792915531335E-6,2.8559916382596377E7
-4.450316035030564E-8,-1.9981104940091626E-9,-1.487792915531335E-6,2.8561707064250767E7
-4.8359928038104936E-8,1.974098838778781E-9,-1.487792915531335E-6,2.8535140495799623E7
-4.3918386431249164E-8,2.6965100726527206E-9,-1.487792915531335E-6,2.8539446326780267E7
-4.5915897659877136E-8,-2.9906952268239127E-9,-1.487792915531335E-6,2.8564123340448666E7
-4.022198522323546E-8,1.0098295107217985E-9,-1.487792915531335E-6,2.854126467274131E7
-4.1264760397782324E-8,3.1281190559205554E-9,-1.4877929155313349E-6,2.8528751228017226E7
-3.5984733850768546E-8,3.986908825406828E-9,-1.487792915531335E-6,2.8533622865157865E7
-4.333961214205067E-8,7.342965040943959E-9,-1.487792915531335E-6,2.852953034862775E7
-4.4052894287511566E-8,8.791923693189684E-9,-1.487792915531335E-6,2.852112870625682E7
-4.3140644014386816E-8,8.940300068723948E-9,-1.487792915531335E-6,2.8522942174816504E7
-7.288093649985402E-8,-1.048248501933386E-8,-1.487792915531335E-6,2.861331995866275E7
-7.395246470966632E-8,-8.305786667057436E-9,-1.487792915531335E-6,2.8600642894173495E7
-6.852684897601427E-8,-7.423316996926809E-9,-1.487792915531335E-6,2.8604523329519574E7
-6.583331039670945E-8,-5.530845372547867E-9,-1.487792915531335E-6,2.859556001196309E7
-6.964543095907284E-8,-1.4879618126465384E-9,-1.487792915531335E-6,2.8569175035040483E7
-6.524047432507792E-8,-7.715010792350638E-10,-1.487792915531335E-6,2.8572859427232362E7
-6.718702406321235E-8,-6.481960281788163E-9,-1.487792915531335E-6,2.8598063892946377E7
-6.149311162657065E-8,-2.481435544242355E-9,-1.487792915531335E-6,2.8574231248482943E7
-6.255026331875023E-8,-3.339415955047644E-10,-1.487792915531335E-6,2.856165901070839E7
-5.719744217841724E-8,5.366881243037046E-10,-1.487792915531335E-6,2.8565885750228513E7
-6.465372059891421E-8,3.939013566934577E-9,-1.487792915531335E-6,2.8562675160331607E7
-6.53383972084794E-8,5.32986304176436E-9,-1.487792915531335E-6,2.8554684114935026E7
-6.446273190821537E-8,5.47228891683618E-9,-1.487792915531335E-6,2.855552268075824E7
-5.4386461880357665E-8,2.5116739261179837E-9,-1.487792915531335E-6,2.8556749598238025E7
-5.824322956815677E-8,6.483883258906133E-9,-1.487792915531335E-6,2.8530382308837194E7
-5.380168796130099E-8,7.206294492780073E-9,-1.487792915531335E-6,2.8534427849563673E7
-5.579919918992899E-8,1.5190891933033423E-9,-1.487792915531335E-6,2.855925310082147E7
-5.010528675328728E-8,5.519613930849192E-9,-1.487792915531335E-6,2.8536042874902867E7
-5.1148061927834145E-8,7.637903476047908E-9,-1.4877929155313349E-6,2.8523577238805957E7
-4.586803538082022E-8,8.49669324553422E-9,-1.487792915531335E-6,2.8528139447470315E7
-5.32229136721025E-8,1.185274946107131E-8,-1.487792915531335E-6,2.852445148616658E7
-5.3936195817563414E-8,1.3301708113317036E-8,-1.487792915531335E-6,2.851608254599358E7
-5.3023945544438644E-8,1.3450084488851301E-8,-1.487792915531335E-6,2.852159748855328E7
-7.137641315662247E-8,2.028348875885039E-9,-1.487792915531335E-6,2.857025619826372E7
-7.243356484880206E-8,4.175842824622588E-9,-1.487792915531335E-6,2.855773242824363E7
-6.708074370846923E-8,5.0464725444310175E-9,-1.487792915531335E-6,2.8561645473263368E7
-6.426976341040931E-8,7.0214583462455415E-9,-1.487792915531335E-6,2.8552335763422064E7
