% Model,Slab_sims.mph
% Version,COMSOL 6.1.0.357
% Date,"Feb 28 2024, 14:41"
% Dimension,3
% Nodes,34928
% Expressions,1
% Description,Slice
% X,Y,Z,imag(ewfd.Ey)
-3.045812426788079E-7,3.729087259407619E-7,-1.5640000000000002E-6,-1.7816163996404164E7
-2.9712059515356447E-7,3.760005515946792E-7,-1.5640000000000002E-6,-1.785092666617242E7
-2.9274631143713283E-7,3.7690621605640074E-7,-1.5640000000000002E-6,-1.785088626810821E7
-2.937512990759433E-7,3.745339962840193E-7,-1.5640000000000002E-6,-1.781525627152028E7
-3.1230794990894147E-7,3.8678508899551926E-7,-1.5640000000000002E-6,-1.7877900788169436E7
-3.0916045551299836E-7,3.8224546457010774E-7,-1.5640000000000002E-6,-1.7868466221655197E7
-3.060129611170553E-7,3.7770584014469627E-7,-1.5640000000000002E-6,-1.7855779956598114E7
-2.944987784985189E-7,3.794337955452956E-7,-1.5640000000000002E-6,-1.78543709823064E7
-3.275692157787811E-7,3.9046154374211246E-7,-1.5640000000000002E-6,-1.7879107638929807E7
-3.3011712131936406E-7,3.9413638244574284E-7,-1.5640000000000002E-6,-1.7884437474378094E7
-3.2696962692342096E-7,3.8959675802033137E-7,-1.5640000000000002E-6,-1.7875887369966783E7
-3.2127422698689497E-7,3.813822948912894E-7,-1.5640000000000002E-6,-1.785658558126361E7
-3.238221325274779E-7,3.850571335949198E-7,-1.5640000000000002E-6,-1.786181713213121E7
-3.2067463813153476E-7,3.805175091695084E-7,-1.5640000000000002E-6,-1.785338844123465E7
-3.149792381950087E-7,3.723030460404665E-7,-1.5640000000000002E-6,-1.7834306350626923E7
-3.175271437355916E-7,3.759778847440969E-7,-1.5640000000000002E-6,-1.7839439616913896E7
-3.0286546672111216E-7,3.731662157192848E-7,-1.5640000000000002E-6,-1.7816331825431377E7
-2.913512841025758E-7,3.7489417111988415E-7,-1.5640000000000002E-6,-1.781528016812782E7
-3.1437964933964855E-7,3.7143826031868544E-7,-1.5640000000000002E-6,-1.7810602004848223E7
-3.008281481358897E-7,3.666692776768049E-7,-1.5640000000000002E-6,-1.7795486028518517E7
-2.885014976324236E-7,3.658063012770563E-7,-1.5640000000000002E-6,-1.779907913124798E7
-2.9900719764149243E-7,3.608623299434784E-7,-1.5640000000000002E-6,-1.7799765898659233E7
-3.063963262049404E-7,3.562964222541225E-7,-1.5640000000000002E-6,-1.7801621755590804E7
-3.0830358478386865E-7,3.594672033503956E-7,-1.5640000000000002E-6,-1.7797088394351926E7
-2.9822667040837034E-7,3.583732557697852E-7,-1.5640000000000002E-6,-1.7802994238694966E7
-2.8749301502295615E-7,3.6259028534407775E-7,-1.5640000000000002E-6,-1.7801248711887285E7
-2.9615481410836474E-7,3.5889994877994777E-7,-1.5640000000000002E-6,-1.780271400891234E7
-2.9747364118100406E-7,3.61092473693653E-7,-1.5640000000000002E-6,-1.779980841150645E7
-2.951489285618727E-7,3.48558444167672E-7,-1.5640000000000002E-6,-1.7810374889734257E7
-2.9649436553516244E-7,3.3983460105449525E-7,-1.5640000000000002E-6,-1.782026689777663E7
-3.0119598328606495E-7,3.476509511032867E-7,-1.5640000000000002E-6,-1.7809155436924078E7
-3.0620488297556517E-7,3.6704569747332995E-7,-1.5640000000000002E-6,-1.779320657749358E7
-2.9602243535460623E-7,3.6633283456007574E-7,-1.5640000000000002E-6,-1.7796998874196652E7
-3.0939259901770876E-7,3.5553473045772667E-7,-1.5640000000000002E-6,-1.7801043891859833E7
-3.038805320459321E-7,3.379569407780036E-7,-1.564E-6,-1.782028813190323E7
-3.13154798639356E-7,3.6753225407655424E-7,-1.5640000000000002E-6,-1.7789564158223167E7
-3.105213802600289E-7,3.59134374542879E-7,-1.5640000000000002E-6,-1.7796151899702277E7
-3.066631111804091E-7,3.468304887670726E-7,-1.5640000000000002E-6,-1.780804865815051E7
-3.028048421007894E-7,3.345266029912662E-7,-1.5640000000000002E-6,-1.782311834383583E7
-3.00295284388638E-7,3.265237108132151E-7,-1.5640000000000002E-6,-1.783431936403629E7
-2.9894657302116965E-7,3.2222271721545976E-7,-1.5640000000000002E-6,-1.783735425195273E7
-3.4978493950890906E-7,3.19189344091328E-7,-1.5640000000000002E-6,-1.7765787869524296E7
-3.43378342323459E-7,3.286438001357423E-7,-1.5640000000000002E-6,-1.777215006535248E7
-3.439628457756843E-7,3.1820255956512757E-7,-1.5640000000000002E-6,-1.7790780707757786E7
-3.4270388147505707E-7,3.2963912733679945E-7,-1.5640000000000002E-6,-1.7772822046649918E7
-3.362972842896068E-7,3.390935833812139E-7,-1.5640000000000002E-6,-1.7779390218776844E7
-3.368817877418322E-7,3.2865234281059904E-7,-1.5640000000000002E-6,-1.7787213713004004E7
-3.3562282344120486E-7,3.4008891058227103E-7,-1.5640000000000002E-6,-1.7780083884432636E7
-3.292162262557547E-7,3.495433666266853E-7,-1.5640000000000002E-6,-1.7786858032858305E7
-3.298007297079801E-7,3.3910212605607045E-7,-1.5640000000000002E-6,-1.7783910313379288E7
-3.2854176540735275E-7,3.5053869382774244E-7,-1.5640000000000002E-6,-1.7787573382872462E7
-3.221351682219026E-7,3.5999314987215676E-7,-1.5640000000000002E-6,-1.7794553507596873E7
-3.22719671674128E-7,3.49551909301542E-7,-1.5640000000000002E-6,-1.778087050888362E7
-3.2146070737350065E-7,3.609884770732139E-7,-1.5640000000000002E-6,-1.779529054196938E7
-3.150541101880505E-7,3.704429331176283E-7,-1.5640000000000002E-6,-1.7802476642992534E7
-3.156386136402759E-7,3.6000169254701344E-7,-1.5640000000000002E-6,-1.7778094299516954E7
-3.4272624376270036E-7,3.0634301917652137E-7,-1.5640000000000002E-6,-1.7837065492537085E7
-3.377168311531171E-7,3.137355974758407E-7,-1.5640000000000002E-6,-1.78132238243867E7
-3.381738630031252E-7,3.055714378353819E-7,-1.5640000000000002E-6,-1.7809729414935924E7
-3.3884561239543724E-7,3.1733524156099305E-7,-1.5640000000000002E-6,-1.7808123747792747E7
-3.3739552742271853E-7,3.1947518640821573E-7,-1.5640000000000002E-6,-1.780724769617063E7
-3.375278253724787E-7,3.1711189032299043E-7,-1.5640000000000002E-6,-1.7806035566063058E7
-3.356451857288482E-7,3.167928024219928E-7,-1.5640000000000002E-6,-1.7812002733670156E7
-3.30635773119265E-7,3.241853807213119E-7,-1.5640000000000002E-6,-1.780964402042761E7
-3.310928049692731E-7,3.1602122108085335E-7,-1.5640000000000002E-6,-1.7805998330717012E7
-3.3176455436158524E-7,3.2778502480646457E-7,-1.5640000000000002E-6,-1.7804596317303915E7
-3.303144693888664E-7,3.2992496965368736E-7,-1.5640000000000002E-6,-1.7803774245656773E7
-3.304467673386266E-7,3.275616735684619E-7,-1.5640000000000002E-6,-1.7802518324141186E7
-3.2856412769499605E-7,3.2724258566746426E-7,-1.5640000000000002E-6,-1.780850004751471E7
-3.2355471508541296E-7,3.346351639667838E-7,-1.5640000000000002E-6,-1.780632781159767E7
-3.2401174693542103E-7,3.2647100432632487E-7,-1.5640000000000004E-6,-1.7802530841627162E7
-3.246834963277331E-7,3.382348080519361E-7,-1.5640000000000002E-6,-1.780133248194422E7
-3.232334113550144E-7,3.4037475289915867E-7,-1.5640000000000002E-6,-1.780056439027206E7
-3.233657093047745E-7,3.3801145681393337E-7,-1.5640000000000002E-6,-1.779926467734845E7
-3.2148306966114406E-7,3.3769236891293583E-7,-1.5640000000000002E-6,-1.7805260956488352E7
-3.164736570515608E-7,3.450849472122552E-7,-1.5640000000000002E-6,-1.780327519789666E7
-3.1693068890156887E-7,3.3692078757179634E-7,-1.5640000000000002E-6,-1.779932694766627E7
-3.17602438293881E-7,3.486845912974075E-7,-1.5640000000000002E-6,-1.7798332241713494E7
-3.161523533211622E-7,3.5082453614463014E-7,-1.5640000000000002E-6,-1.779761813001631E7
-3.162846512709224E-7,3.484612400594049E-7,-1.5640000000000002E-6,-1.7796274625684686E7
-3.1440201162729195E-7,3.4814215215840725E-7,-1.5640000000000002E-6,-1.780228546059099E7
-3.0984963086771677E-7,3.4737057081726776E-7,-1.5640000000000002E-6,-1.7796386648834433E7
-3.3417897146725066E-7,2.9324439596969756E-7,-1.564E-6,-1.7854113546923246E7
-3.3220476418134054E-7,2.961578077961176E-7,-1.564E-6,-1.7833450967694283E7
-3.323848802305661E-7,2.929403161056361E-7,-1.564E-6,-1.783211359544474E7
-3.349873433158175E-7,3.050313557851867E-7,-1.5640000000000002E-6,-1.7820651201761845E7
-3.314127125219782E-7,3.1030657268068884E-7,-1.5640000000000002E-6,-1.7818544205831803E7
-3.317388425999196E-7,3.044807685932447E-7,-1.5640000000000002E-6,-1.781562817746565E7
-3.2709791343339855E-7,3.0369417921516903E-7,-1.564E-6,-1.7830515945158854E7
-3.2512370614748843E-7,3.066075910415891E-7,-1.564E-6,-1.7829615413493473E7
-3.25303822196714E-7,3.033900993511076E-7,-1.5640000000000002E-6,-1.7828218421760656E7
-3.279062852819654E-7,3.1548113903065816E-7,-1.5640000000000002E-6,-1.7816944754353467E7
-3.243316544881261E-7,3.2075635592616036E-7,-1.5640000000000002E-6,-1.781497082543983E7
-3.246577845660675E-7,3.1493055183871626E-7,-1.5640000000000002E-6,-1.7811946846078694E7
-3.200168553995464E-7,3.1414396246064056E-7,-1.564E-6,-1.78268704954559E7
-3.180426481136363E-7,3.170573742870606E-7,-1.564E-6,-1.7826043454421688E7
-3.1822276416286185E-7,3.1383988259657913E-7,-1.5640000000000002E-6,-1.7824586843205605E7
-3.2082522724811325E-7,3.2593092227612974E-7,-1.5640000000000002E-6,-1.781350190207415E7
-3.17250596454274E-7,3.3120613917163194E-7,-1.5640000000000002E-6,-1.7811661040176813E7
-3.175767265322154E-7,3.2538033508418773E-7,-1.5640000000000002E-6,-1.780852910982074E7
-3.1293579736569435E-7,3.24593745706112E-7,-1.564E-6,-1.7823488640881974E7
-3.1096159007978423E-7,3.275071575325321E-7,-1.564E-6,-1.782273509047893E7
-3.111417061290098E-7,3.2428966584205054E-7,-1.5640000000000002E-6,-1.7821218859779578E7
-3.137441692142612E-7,3.363807055216012E-7,-1.5640000000000002E-6,-1.7810322644923784E7
-3.101695384204219E-7,3.416559224171034E-7,-1.5640000000000002E-6,-1.7808614850042857E7
-3.104956684983633E-7,3.358301183296592E-7,-1.5640000000000002E-6,-1.7805374968691785E7
-3.0585473933184224E-7,3.350435289515835E-7,-1.564E-6,-1.782037038143707E7
-3.0406064809515765E-7,3.34739449087522E-7,-1.564E-6,-1.7818114471482586E7
-3.3112907423619774E-7,2.9272747000938024E-7,-1.5640000000000002E-6,-1.783646603096376E7
-3.2542989762123775E-7,3.0113795895316227E-7,-1.5640000000000002E-6,-1.7833190585366488E7
-3.259498598273605E-7,2.9184964686349905E-7,-1.5640000000000002E-6,-1.7828656262198918E7
-3.240480162023457E-7,3.0317725325485176E-7,-1.5640000000000002E-6,-1.783258056663577E7
-3.183488395873856E-7,3.115877421986338E-7,-1.5640000000000002E-6,-1.7829517275096256E7
-3.1886880179350834E-7,3.0229943010897047E-7,-1.5640000000000002E-6,-1.7824810841346733E7
-3.169669581684935E-7,3.136270365003233E-7,-1.5640000000000002E-6,-1.782895869743681E7
-3.112677815535336E-7,3.220375254441052E-7,-1.5640000000000002E-6,-1.7826107559955068E7
-3.1178774375965624E-7,3.1274921335444194E-7,-1.5640000000000002E-6,-1.7821229015623614E7
-3.098859001346415E-7,3.2407681974579475E-7,-1.5640000000000002E-6,-1.7825600423366897E7
-3.041867235196815E-7,3.3248730868957673E-7,-1.5640000000000002E-6,-1.782296143994292E7
-3.047066857258042E-7,3.2319899659991346E-7,-1.5640000000000002E-6,-1.7817910785029557E7
-3.2018974712272596E-7,2.9087336747904535E-7,-1.5640000000000002E-6,-1.784735520911619E7
-3.194470827204974E-7,2.9196934522563565E-7,-1.5640000000000002E-6,-1.7846867968298215E7
-3.1951483942415494E-7,2.907589776213619E-7,-1.5640000000000002E-6,-1.7846189323025662E7
-3.1310868908887386E-7,3.013231507245168E-7,-1.5640000000000002E-6,-1.7843554322997637E7
-3.123660246866453E-7,3.024191284711071E-7,-1.5640000000000002E-6,-1.7843094728149794E7
-3.124337813903028E-7,3.012087608668334E-7,-1.5640000000000002E-6,-1.784239365500545E7
-3.0602763105502176E-7,3.1177293396998835E-7,-1.5640000000000002E-6,-1.7840017032008108E7
-3.052849666527932E-7,3.128689117165786E-7,-1.5640000000000002E-6,-1.78395850831304E7
-3.053527233564507E-7,3.116585441123048E-7,-1.5640000000000002E-6,-1.7838861582114257E7
-3.4147903077476445E-7,3.257331210946683E-7,-1.5640000000000002E-6,-1.7801173071636863E7
-3.343979727409124E-7,3.3618290434014004E-7,-1.5640000000000002E-6,-1.7797767827143013E7
-3.273169147070602E-7,3.4663268758561124E-7,-1.5640000000000002E-6,-1.7794626177778244E7
-3.202358566732081E-7,3.570824708310827E-7,-1.5640000000000002E-6,-1.7791748123542473E7
-3.215384584901943E-7,2.951743610768007E-7,-1.5640000000000002E-6,-1.7844213159724876E7
-3.1445740045634214E-7,3.0562414432227216E-7,-1.5640000000000002E-6,-1.7840474851448726E7
-3.073763424224901E-7,3.1607392756774363E-7,-1.5640000000000002E-6,-1.7837000138301603E7
-3.444765854565707E-7,3.090254031627442E-7,-1.5640000000000002E-6,-1.783261554498422E7
-3.485600888086165E-7,3.1528333784919684E-7,-1.5640000000000002E-6,-1.7827220709704E7
-3.384937705558303E-7,2.998567894352174E-7,-1.5640000000000002E-6,-1.7842898174110744E7
-3.3251095565508986E-7,2.9068817570769075E-7,-1.5640000000000002E-6,-1.7856507197062746E7
-3.265281407543495E-7,2.815195619801641E-7,-1.5640000000000002E-6,-1.7869272399488162E7
-3.286195165240464E-7,2.847245778313292E-7,-1.5640000000000002E-6,-1.786684375472942E7
-3.50459400357311E-7,3.181940168902709E-7,-1.5640000000000002E-6,-1.7789868023711726E7
-3.8731098457495486E-7,3.634680958582527E-7,-1.5640000000000002E-6,-1.788802696150075E7
-3.7976539007199115E-7,3.6267224643696736E-7,-1.5640000000000002E-6,-1.7887010948349662E7
-3.8549752640903933E-7,3.542131175936102E-7,-1.5640000000000002E-6,-1.7901421640757337E7
-3.7798971420843107E-7,3.624849622398309E-7,-1.5640000000000002E-6,-1.788706092233593E7
-3.7044411970546736E-7,3.616891128185456E-7,-1.5640000000000002E-6,-1.7886611281141013E7
-3.7617625604251554E-7,3.5322998397518844E-7,-1.5640000000000002E-6,-1.7899098342067882E7
-3.850707722422832E-7,3.520351789943594E-7,-1.5640000000000002E-6,-1.7900954826644268E7
-3.7752517773931947E-7,3.512393295730741E-7,-1.5640000000000002E-6,-1.7898862123494476E7
-3.832573140763676E-7,3.4278020072971697E-7,-1.5640000000000002E-6,-1.7898443572964612E7
-3.79338635905235E-7,3.604943078377166E-7,-1.5640000000000002E-6,-1.7901169028461546E7
-3.8684644810584326E-7,3.522224631914959E-7,-1.5640000000000002E-6,-1.790420700431604E7
-3.886599062717588E-7,3.614774414561383E-7,-1.5640000000000002E-6,-1.7905791594423406E7
-3.846062357731715E-7,3.4078954632760266E-7,-1.5640000000000002E-6,-1.7902385397019617E7
-3.864196939390871E-7,3.500445245922451E-7,-1.5640000000000002E-6,-1.790391277854656E7
-3.757495018757594E-7,3.510520453759377E-7,-1.5640000000000002E-6,-1.7889670896219388E7
-3.8283055990961143E-7,3.4060226213046623E-7,-1.5640000000000002E-6,-1.788139236089235E7
-3.700173655387112E-7,3.5951117421929486E-7,-1.5640000000000002E-6,-1.7896443022235394E7
-3.770984235725633E-7,3.4906139097382334E-7,-1.5640000000000002E-6,-1.7888021388278946E7
-3.89086660438515E-7,3.6365538005538906E-7,-1.5640000000000002E-6,-1.789431614075002E7
-3.686684438419073E-7,3.615018286214092E-7,-1.5640000000000002E-6,-1.788270723204941E7
-3.841794816064154E-7,3.38611607728352E-7,-1.5640000000000002E-6,-1.787454777290473E7
-3.908713109743808E-7,3.6281645235774295E-7,-1.5640000000000002E-6,-1.7893426590177625E7
-3.9624363793669304E-7,3.579124843861857E-7,-1.5640000000000002E-6,-1.790723884429342E7
-3.98455042639315E-7,3.592514952877903E-7,-1.5640000000000002E-6,-1.7889022331671033E7
-4.0023969317518085E-7,3.5841256759014415E-7,-1.5640000000000002E-6,-1.788806443206992E7
-3.980282884725589E-7,3.5707355668853957E-7,-1.5640000000000002E-6,-1.7907225920787737E7
-4.0561202013749315E-7,3.53508599618587E-7,-1.5640000000000002E-6,-1.7906700217360467E7
-4.078234248401151E-7,3.548476105201916E-7,-1.5640000000000002E-6,-1.788372851763987E7
-3.886310986417091E-7,3.513835354938497E-7,-1.5640000000000002E-6,-1.7907136747937813E7
-3.9400342560402136E-7,3.464795675222925E-7,-1.5640000000000002E-6,-1.7906636002179172E7
-3.9621483030664337E-7,3.4781857842389714E-7,-1.5640000000000002E-6,-1.790669662749926E7
-3.9799948084250917E-7,3.46979650726251E-7,-1.5640000000000002E-6,-1.7882397234276496E7
-4.0739667067335895E-7,3.526696719209408E-7,-1.5640000000000002E-6,-1.78859228018982E7
-3.863908863090373E-7,3.399506186299565E-7,-1.5640000000000002E-6,-1.787885231707435E7
-3.957880761398872E-7,3.4564063982464635E-7,-1.5640000000000002E-6,-1.788164867405773E7
-4.0960807537598086E-7,3.5400868282254545E-7,-1.5640000000000002E-6,-1.788023828822201E7
-3.611037807579583E-7,3.628863824457429E-7,-1.5640000000000002E-6,-1.7864897652762003E7
-3.535391176740092E-7,3.6427093627007653E-7,-1.5640000000000002E-6,-1.7860029891174775E7
-3.592712540110575E-7,3.558118074267193E-7,-1.5640000000000002E-6,-1.7860774957700167E7
-3.499787912745835E-7,3.6492257977058626E-7,-1.5640000000000002E-6,-1.7855227915828384E7
-3.5132771297138736E-7,3.6293192536847196E-7,-1.5640000000000002E-6,-1.786556387093268E7
-3.5175895447429635E-7,3.645967580203314E-7,-1.5640000000000002E-6,-1.785658705424204E7
-3.4241412819063445E-7,3.6630713359491987E-7,-1.5640000000000002E-6,-1.784274323928993E7
-3.348494651066854E-7,3.676916874192536E-7,-1.5640000000000002E-6,-1.7839113075229876E7
-3.405816014437336E-7,3.5923255857589636E-7,-1.5640000000000002E-6,-1.7834648958701093E7
-3.312891387072595E-7,3.6834333091976326E-7,-1.5640000000000002E-6,-1.7834893578058533E7
-3.326380604040634E-7,3.663526765176489E-7,-1.5640000000000002E-6,-1.784052647542588E7
-3.330693019069725E-7,3.680175091695084E-7,-1.5640000000000002E-6,-1.783596147738467E7
-3.237244756233105E-7,3.697278847440969E-7,-1.5640000000000002E-6,-1.782364649904729E7
-3.161598125393615E-7,3.7111243856843057E-7,-1.5640000000000002E-6,-1.7821253932514396E7
-3.218919488764097E-7,3.6265330972507335E-7,-1.5640000000000002E-6,-1.7811551234345734E7
-3.681848387918103E-7,3.524365992002714E-7,-1.5640000000000002E-6,-1.7864374871820137E7
-3.606201757078614E-7,3.5382115302460506E-7,-1.5640000000000002E-6,-1.785772372569223E7
-3.663523120449096E-7,3.453620241812479E-7,-1.5640000000000002E-6,-1.7844215013682064E7
-3.570598493084356E-7,3.5447279652511474E-7,-1.5640000000000002E-6,-1.785189995603792E7
-3.584087710052394E-7,3.5248214212300044E-7,-1.5640000000000002E-6,-1.7848727765229084E7
-3.588400125081485E-7,3.541469747748599E-7,-1.5640000000000002E-6,-1.7853681237924848E7
-3.4949518622448655E-7,3.5585735034944835E-7,-1.5640000000000002E-6,-1.7836865692311097E7
-3.4193052314053747E-7,3.5724190417378206E-7,-1.5640000000000002E-6,-1.7831440244591657E7
-3.4766265947758565E-7,3.4878277533042484E-7,-1.5640000000000002E-6,-1.7817262324814633E7
-3.383701967411116E-7,3.578935476742918E-7,-1.5640000000000002E-6,-1.782619335276428E7
-3.397191184379155E-7,3.5590289327217743E-7,-1.5640000000000002E-6,-1.782286367985394E7
-3.4015035994082455E-7,3.5756772592403687E-7,-1.5640000000000002E-6,-1.7827686195737742E7
-3.308055336571626E-7,3.592781014986255E-7,-1.5640000000000002E-6,-1.7812384787445914E7
-3.232408705732136E-7,3.60662655322959E-7,-1.5640000000000002E-6,-1.7808185038134813E7
-3.2897300691026175E-7,3.522035264796019E-7,-1.5640000000000002E-6,-1.7793337910590943E7
-3.7526589682566245E-7,3.419868159547999E-7,-1.5640000000000002E-6,-1.7848186054985996E7
-3.677012337417135E-7,3.4337136977913354E-7,-1.5640000000000002E-6,-1.7841200304974698E7
-3.734333700787617E-7,3.3491224093577643E-7,-1.5640000000000002E-6,-1.782784679584911E7
-3.641409073422876E-7,3.4402301327964327E-7,-1.5640000000000002E-6,-1.7835219053218912E7
-3.654898290390916E-7,3.4203235887752897E-7,-1.5640000000000002E-6,-1.7832083385710627E7
-3.6592107054200055E-7,3.436971915293884E-7,-1.5640000000000002E-6,-1.7837079076156568E7
-3.565762442583386E-7,3.4540756710397693E-7,-1.5640000000000002E-6,-1.7819850185608696E7
-3.4901158117438957E-7,3.467921209283106E-7,-1.5640000000000002E-6,-1.7814090134005796E7
-3.5474371751143775E-7,3.383329920849534E-7,-1.5640000000000002E-6,-1.7800067417113356E7
-3.454512547749637E-7,3.474437644288203E-7,-1.5640000000000002E-6,-1.7808685760076918E7
-3.468001764717676E-7,3.4545311002670607E-7,-1.5640000000000002E-6,-1.7805392610467147E7
-3.4723141797467665E-7,3.4711794267856545E-7,-1.5640000000000002E-6,-1.781025734410112E7
-3.378865916910146E-7,3.48828318253154E-7,-1.5640000000000002E-6,-1.7794542590875164E7
-3.303219286070657E-7,3.502128720774876E-7,-1.5640000000000002E-6,-1.7790008237680607E7
-3.360540649441139E-7,3.417537432341304E-7,-1.5640000000000002E-6,-1.777531631302132E7
-3.712219653761398E-7,3.335732300341718E-7,-1.5640000000000002E-6,-1.7818729876585044E7
-3.7257088707294367E-7,3.3158257563205755E-7,-1.5640000000000002E-6,-1.782187441421872E7
-3.7300212857585266E-7,3.3324740828391694E-7,-1.5640000000000002E-6,-1.7820668640573457E7
-3.6365730229219076E-7,3.349577838585054E-7,-1.5640000000000002E-6,-1.7803026405091368E7
-3.560926392082417E-7,3.363423376828391E-7,-1.5640000000000002E-6,-1.7796931749605075E7
-3.618247755452899E-7,3.278832088394819E-7,-1.5640000000000002E-6,-1.778306423559722E7
-3.525323128088159E-7,3.3699398118334885E-7,-1.5640000000000002E-6,-1.7791369893574707E7
-3.538812345056198E-7,3.3500332678123454E-7,-1.5640000000000002E-6,-1.7788113267265536E7
-3.5431247600852876E-7,3.36668159433094E-7,-1.5640000000000002E-6,-1.779302021864967E7
-3.449676497248668E-7,3.3837853500768245E-7,-1.5640000000000002E-6,-1.7776892120489467E7
-3.3740298664091777E-7,3.3976308883201616E-7,-1.5640000000000002E-6,-1.777202316341155E7
-3.4313512297796595E-7,3.3130395998865894E-7,-1.5640000000000002E-6,-1.7757486441636845E7
-3.59613370842668E-7,3.265441979378773E-7,-1.5640000000000002E-6,-1.777424575325768E7
-3.609622925394718E-7,3.24553543535763E-7,-1.5640000000000002E-6,-1.7787360979159273E7
-3.6139353404238086E-7,3.262183761876225E-7,-1.5640000000000002E-6,-1.777597481938339E7
-3.520487077587189E-7,3.2792875176221093E-7,-1.5640000000000002E-6,-1.775943337628902E7
-3.444840446747698E-7,3.2931330558654464E-7,-1.5640000000000002E-6,-1.775422981532767E7
-3.502161810118181E-7,3.208541767431874E-7,-1.5640000000000002E-6,-1.7739848296437554E7
-3.6531877062328626E-7,3.5666616362195E-7,-1.5640000000000002E-6,-1.7871221197975103E7
-3.524334153226983E-7,3.636014308192743E-7,-1.5640000000000002E-6,-1.7868952891207274E7
-3.4662911805596236E-7,3.6008691477112706E-7,-1.5640000000000002E-6,-1.784404662234952E7
-3.3374376275537446E-7,3.6702218196845124E-7,-1.5640000000000002E-6,-1.7843705797837757E7
-3.2793946548863857E-7,3.63507665920304E-7,-1.5640000000000002E-6,-1.7819900321367756E7
-3.723998286571384E-7,3.462163803764784E-7,-1.5640000000000002E-6,-1.785495477969873E7
-3.5951447335655047E-7,3.531516475738028E-7,-1.5640000000000002E-6,-1.785217726490411E7
-3.5371017608981446E-7,3.496371315256555E-7,-1.5640000000000002E-6,-1.7826953514204822E7
-3.408248207892265E-7,3.5657239872297977E-7,-1.5640000000000002E-6,-1.782610348166626E7
-3.350205235224906E-7,3.530578826748325E-7,-1.5640000000000002E-6,-1.7801980523354687E7
-3.665955313904025E-7,3.4270186432833126E-7,-1.5640000000000002E-6,-1.7835593364786126E7
-3.607912341236666E-7,3.391873482801841E-7,-1.5640000000000002E-6,-1.7810052132245205E7
-3.4790587882307856E-7,3.461226154775083E-7,-1.5640000000000002E-6,-1.780869289167994E7
-3.421015815563427E-7,3.42608099429361E-7,-1.5640000000000002E-6,-1.778425245152676E7
-3.549869368569307E-7,3.3567283223203683E-7,-1.5640000000000002E-6,-1.7791474027878776E7
-3.491826395901948E-7,3.321583161838896E-7,-1.5640000000000002E-6,-1.776671610588399E7
-3.747822917755655E-7,3.3292158653366207E-7,-1.5640000000000002E-6,-1.7829383767689012E7
-3.7948088669099046E-7,3.357665971310071E-7,-1.5640000000000002E-6,-1.7839924878118142E7
-3.736765894242546E-7,3.3225208108285984E-7,-1.5640000000000002E-6,-1.7824599212498076E7
-3.631736972420938E-7,3.2589255443736765E-7,-1.5640000000000002E-6,-1.7794331051494647E7
-3.6787229215751867E-7,3.287375650347126E-7,-1.5640000000000002E-6,-1.7803726345603697E7
-3.620679948907828E-7,3.2522304898656536E-7,-1.5640000000000002E-6,-1.7789816136871174E7
-3.5156510270862203E-7,3.1886352234107317E-7,-1.5640000000000002E-6,-1.7762109249075234E7
-3.56263697624047E-7,3.2170853293841796E-7,-1.5640000000000002E-6,-1.7770358726864282E7
-3.8763204994881884E-7,3.703542814209426E-7,-1.5640000000000002E-6,-1.788552184313075E7
-3.9272765117421975E-7,3.747578778813525E-7,-1.5640000000000002E-6,-1.7874949023404874E7
-3.9026617672104777E-7,3.7604993797461E-7,-1.5640000000000002E-6,-1.7865783904928256E7
-3.908713109743808E-7,3.651976673018149E-7,-1.5640000000000002E-6,-1.78862730818092E7
-3.98455042639315E-7,3.7175149528779035E-7,-1.5640000000000002E-6,-1.7885281088411972E7
-3.947916551552448E-7,3.7367445523084686E-7,-1.5640000000000002E-6,-1.787230371232018E7
-3.970004321496189E-7,3.784503966533438E-7,-1.5640000000000002E-6,-1.7871606594473496E7
-4.020960333750198E-7,3.828539931137537E-7,-1.5640000000000002E-6,-1.7868821194283452E7
-3.9963455892184793E-7,3.8414605320701124E-7,-1.5640000000000002E-6,-1.7859516688381895E7
-4.0023969317518085E-7,3.732937825342161E-7,-1.5640000000000002E-6,-1.788522952525601E7
-4.078234248401151E-7,3.7984761052019154E-7,-1.5640000000000002E-6,-1.788455230362443E7
-4.0416003735604497E-7,3.817705704632481E-7,-1.5640000000000002E-6,-1.7866292762819268E7
-4.06368814350419E-7,3.86546511885745E-7,-1.5640000000000002E-6,-1.7865839423650928E7
-4.114644155758198E-7,3.9095010834615495E-7,-1.5640000000000002E-6,-1.7865750383408666E7
-4.09002941122648E-7,3.9224216843941253E-7,-1.5640000000000002E-6,-1.7854040241314936E7
-3.8403821313526806E-7,3.869049377708099E-7,-1.5640000000000002E-6,-1.785740048007462E7
-3.8794564023631975E-7,3.902817193104892E-7,-1.5640000000000002E-6,-1.7850876250204407E7
-3.8605812361925687E-7,3.912725014383008E-7,-1.564E-6,-1.784372414412508E7
-3.858351315420434E-7,3.786296095958763E-7,-1.5640000000000002E-6,-1.7875613444925003E7
-3.950208368056698E-7,3.8656785621212146E-7,-1.5640000000000002E-6,-1.7863540402635656E7
-3.9058360205345385E-7,3.888970186945376E-7,-1.5640000000000002E-6,-1.784766873981306E7
