% Model,Slab_sims.mph
% Version,COMSOL 6.1.0.357
% Date,"Feb 28 2024, 14:46"
% Dimension,3
% Nodes,35935
% Expressions,1
% Description,Slice
% X,Y,Z,imag(ewfd.Ey)
-2.7866197971402665E-8,-2.7185211961602176E-7,-1.487792915531335E-6,-4.0208630566741414E7
-3.5034294590664035E-8,-2.684518711413789E-7,-1.487792915531335E-6,-4.033654185215969E7
-3.404073135544926E-8,-2.66334982299877E-7,-1.487792915531335E-6,-4.022252355120869E7
-2.855690221134076E-8,-2.738643711110203E-7,-1.487792915531335E-6,-4.030370674638967E7
-3.552338643235985E-8,-2.6501018394783796E-7,-1.487792915531335E-6,-4.022600647423951E7
-4.261994964470513E-8,-2.621133084381577E-7,-1.487792915531335E-6,-4.037505037579209E7
-4.148107021906885E-8,-2.596868084807348E-7,-1.487792915531335E-6,-4.02393128300698E7
-3.633241764964719E-8,-2.673671613375132E-7,-1.487792915531335E-6,-4.0343282511274464E7
-4.318057489331705E-8,-2.5816824827965405E-7,-1.487792915531335E-6,-4.024327699968418E7
-5.020560469874621E-8,-2.557747457349369E-7,-1.487792915531335E-6,-4.041345905783847E7
-4.892140908268823E-8,-2.530386346615926E-7,-1.487792915531335E-6,-4.025600391241676E7
-4.410793308795365E-8,-2.6086995156400606E-7,-1.487792915531335E-6,-4.038275210520045E7
-5.08377633542743E-8,-2.5132631261147E-7,-1.487792915531335E-6,-4.026044214307542E7
-5.6361747946307625E-8,-2.4639046084245045E-7,-1.487792915531335E-6,-4.027259679824956E7
-5.188344852626026E-8,-2.543727417904991E-7,-1.487792915531335E-6,-4.042211552816762E7
-3.259381735989106E-8,-2.8562524946262956E-7,-1.487792915531335E-6,-4.017682339349581E7
-4.0165562852848394E-8,-2.793845668591536E-7,-1.487792915531335E-6,-4.021458728593249E7
-3.999199015243709E-8,-2.790147523373727E-7,-1.487792915531335E-6,-4.021897320289093E7
-4.5296831115032746E-8,-2.9031726257692863E-7,-1.487792915531335E-6,-4.0088187049455106E7
-4.125173159626667E-8,-2.816987612772204E-7,-1.487792915531335E-6,-4.0188878446778595E7
-4.0251005820848246E-8,-2.7878331379444577E-7,-1.487792915531335E-6,-4.0220464407341555E7
-4.775121790688947E-8,-2.730460041559328E-7,-1.487792915531335E-6,-4.0253210741814464E7
-4.7432329016056475E-8,-2.7236657851823056E-7,-1.487792915531335E-6,-4.0261247399464846E7
-4.039234129716673E-8,-2.7919507110976745E-7,-1.487792915531335E-6,-4.021577278336013E7
-5.222778038299306E-8,-2.8452577110851485E-7,-1.487792915531335E-6,-4.012488821002909E7
-4.974673416621685E-8,-2.772976571486009E-7,-1.487792915531335E-6,-4.02061108181411E7
-4.7908194281805496E-8,-2.7194137812626176E-7,-1.487792915531335E-6,-4.0263978345858864E7
-5.487266787967586E-8,-2.657184046990884E-7,-1.487792915531335E-6,-4.030340245354026E7
-4.8167856735473347E-8,-2.7269786133626046E-7,-1.487792915531335E-6,-4.025538180063543E7
-2.7638992119923713E-8,-2.7345094299165067E-7,-1.487792915531335E-6,-4.030761273118752E7
-3.392175295176881E-8,-2.76280708149967E-7,-1.487792915531335E-6,-4.0243580836321354E7
-3.525725714580256E-8,-2.668829073901154E-7,-1.487792915531335E-6,-4.034783683940603E7
-4.154001797764767E-8,-2.697126725484317E-7,-1.487792915531335E-6,-4.0285019734684445E7
-4.2875522171681415E-8,-2.6031487178858007E-7,-1.487792915531335E-6,-4.038794869097802E7
-4.915828300352653E-8,-2.631446369468965E-7,-1.487792915531335E-6,-4.032634637640102E7
-5.049378719756029E-8,-2.5374683618704485E-7,-1.487792915531335E-6,-4.04279482859035E7
-4.02045137836139E-8,-2.791104733082833E-7,-1.487792915531335E-6,-4.02165610227687E7
-4.6487274615459016E-8,-2.819402384665996E-7,-1.487792915531335E-6,-4.0147822267660335E7
-4.7822778809492764E-8,-2.7254243770674807E-7,-1.487792915531335E-6,-4.025682328182465E7
5.796273789743583E-8,-2.8474685042394953E-7,-1.487792915531335E-6,-4.008474935458791E7
5.822276236925716E-8,-2.834804380362657E-7,-1.487792915531335E-6,-4.015536963407741E7
5.917063205680744E-8,-2.8379875129873154E-7,-1.487792915531335E-6,-4.016285540085328E7
6.427255973807768E-8,-2.8990744766827065E-7,-1.487792915531335E-6,-4.0118153698240265E7
6.511681990937696E-8,-2.8579559799553613E-7,-1.487792915531335E-6,-4.017409760082172E7
6.819440956536319E-8,-2.8682911306284444E-7,-1.487792915531335E-6,-4.01987685546924E7
6.674800864346415E-8,-2.7785112413494576E-7,-1.487792915531335E-6,-4.016535124495627E7
6.722211788276992E-8,-2.755420421875175E-7,-1.487792915531335E-6,-4.0156397477096386E7
6.895039281542415E-8,-2.761224308627508E-7,-1.487792915531335E-6,-4.01723986497508E7
6.922345754885063E-8,-2.657948006016208E-7,-1.487792915531335E-6,-4.01456254420668E7
6.932741585616286E-8,-2.65288486379499E-7,-1.487792915531335E-6,-4.014366001532066E7
6.970637606548503E-8,-2.654157486626572E-7,-1.487792915531335E-6,-4.015089266017754E7
5.1652916056793975E-8,-2.795862531796285E-7,-1.487792915531335E-6,-4.003921690694593E7
5.343400280253036E-8,-2.709117222689765E-7,-1.4877929155313349E-6,-4.00848376058443E7
5.992661530686847E-8,-2.7309206909863784E-7,-1.487792915531335E-6,-4.013491972962404E7
5.970169689634249E-8,-2.762774967417202E-7,-1.487792915531335E-6,-4.014738942351681E7
6.032806034265012E-8,-2.732268822282471E-7,-1.487792915531335E-6,-4.01356049568416E7
6.162756695238851E-8,-2.7366328207727145E-7,-1.487792915531335E-6,-4.014559639358559E7
6.4957381607211E-8,-2.691433248386173E-7,-1.487792915531335E-6,-4.014410520295054E7
6.04381868028223E-8,-2.726905268906247E-7,-1.487792915531335E-6,-4.0135020068336844E7
6.24333583160431E-8,-2.629733264202284E-7,-1.487792915531335E-6,-4.009744188369518E7
6.810069425557525E-8,-2.648765291664463E-7,-1.487792915531335E-6,-4.014124260052505E7
5.998134926530423E-8,-2.723168943861325E-7,-1.487792915531335E-6,-4.0133351443883345E7
5.51544396492019E-8,-2.824500349880967E-7,-1.487792915531335E-6,-4.007229349506874E7
5.904139727880132E-8,-2.8562905070972964E-7,-1.487792915531335E-6,-4.009513777807252E7
5.030799078954414E-8,-2.7848628272035463E-7,-1.4877929155313353E-6,-4.0033499828154266E7
5.0902837798312936E-8,-2.700617073345249E-7,-1.487792915531335E-6,-4.0126328337329976E7
6.068259855692951E-8,-2.623853868985442E-7,-1.487792915531335E-6,-4.0159346577808484E7
6.991869685746436E-8,-2.6240873594906706E-7,-1.487792915531335E-6,-4.014521652056958E7
5.4128364962180456E-8,-2.6752992964630363E-7,-1.487792915531335E-6,-4.0133365872011006E7
6.291363570820878E-8,-2.606342033572998E-7,-1.487792915531335E-6,-4.01642478412835E7
6.871475575456158E-8,-2.794596623755078E-7,-1.487792915531335E-6,-4.018499240898049E7
6.965470774106434E-8,-2.6614750605191046E-7,-1.487792915531335E-6,-4.01536607903249E7
6.777480376805868E-8,-2.927718186991049E-7,-1.487792915531335E-6,-4.0101115719556175E7
4.5343094216152135E-8,-2.744256559353075E-7,-1.487792915531335E-6,-4.0031931313101314E7
7.04623593155461E-8,-2.547090664625635E-7,-1.487792915531335E-6,-4.0095358524085656E7
5.937742181394088E-8,-2.9116534752368144E-7,-1.487792915531335E-6,-4.006316653585796E7
5.736913571959155E-8,-2.870206838025631E-7,-1.487792915531335E-6,-4.002797866309657E7
5.1140585046352685E-8,-2.9220399809304136E-7,-1.487792915531335E-6,-4.004702670314711E7
5.1854657969111084E-8,-3.0396897128333137E-7,-1.487792915531335E-6,-4.013802321248473E7
4.7586925791365565E-8,-2.9516130449804587E-7,-1.487792915531335E-6,-4.006356188879107E7
4.388165903818303E-8,-3.093545799517349E-7,-1.487792915531335E-6,-4.0158356723361604E7
3.7804715863139654E-8,-3.0330192519352836E-7,-1.487792915531335E-6,-4.007708084988354E7
4.3239772813903896E-8,-2.98778945476353E-7,-1.487792915531335E-6,-4.007684828620468E7
4.10702926521376E-8,-3.100413622109774E-7,-1.487792915531335E-6,-4.015886274249818E7
5.0615863479528454E-8,-2.835587533718063E-7,-1.487792915531335E-6,-3.999247745343839E7
4.261083835331781E-8,-2.848917472195195E-7,-1.487792915531335E-6,-3.998196504341617E7
4.2880559646560445E-8,-2.8544839303908734E-7,-1.487792915531335E-6,-3.999403044036676E7
4.323926930023665E-8,-3.118152973863069E-7,-1.487792915531335E-6,-4.0169765819801964E7
5.515818897858339E-8,-2.95489865159509E-7,-1.487792915531335E-6,-4.0066897027815655E7
4.8848367137941535E-8,-2.90329267915188E-7,-1.487792915531335E-6,-4.002378883700731E7
4.6043818219089095E-8,-3.010722826507474E-7,-1.487792915531335E-6,-4.009060083650725E7
4.2780803301187325E-8,-3.1357148247205506E-7,-1.487792915531335E-6,-4.0107608127721876E7
6.234522315763923E-8,-2.972902410810898E-7,-1.487792915531335E-6,-4.005183771320129E7
5.256301322941324E-8,-3.054308617765725E-7,-1.4877929155313353E-6,-4.0082415995743126E7
4.4072367070712475E-8,-3.124966608490398E-7,-1.487792915531335E-6,-4.010301032405242E7
4.949620853291694E-8,-3.079830145073439E-7,-1.487792915531335E-6,-4.009228606823697E7
3.617155483826369E-8,-3.190716082323514E-7,-1.487792915531335E-6,-4.012065654248728E7
3.570304584736655E-8,-3.11352514647312E-7,-1.487792915531335E-6,-4.0122937883209474E7
5.987399153560989E-8,-2.993467660824165E-7,-1.487792915531335E-6,-4.005663953744042E7
5.197317930316126E-8,-3.059217134657282E-7,-1.487792915531335E-6,-4.00835603395895E7
4.243725028871208E-8,-2.8555668806738303E-7,-1.487792915531335E-6,-3.998573451494458E7
3.412489854074236E-8,-3.1739771487754523E-7,-1.487792915531335E-6,-4.014512309537128E7
3.973399637844724E-8,-2.9591168540642635E-7,-1.487792915531335E-6,-4.002345427467583E7
3.69294474595948E-8,-3.066547001419858E-7,-1.487792915531335E-6,-4.0089108451053E7
4.253854529729969E-8,-2.8516867067086693E-7,-1.4877929155313349E-6,-3.998295092713775E7
3.299859337296138E-8,-3.2171210316753766E-7,-1.487792915531335E-6,-4.0097555658839524E7
5.356220482676693E-8,-2.478678907422133E-7,-1.487792915531335E-6,-4.0329812117365256E7
5.244075066736345E-8,-2.5880135585287044E-7,-1.487792915531335E-6,-4.0249996246191405E7
4.516226780077014E-8,-2.55636251508698E-7,-1.487792915531335E-6,-4.027317402179736E7
5.3938803263515514E-8,-2.478328548993075E-7,-1.487792915531335E-6,-4.033001000653919E7
4.527755438643725E-8,-2.6761550950862245E-7,-1.487792915531335E-6,-4.0190226858213216E7
5.209847526375449E-8,-2.613074414873196E-7,-1.487792915531335E-6,-4.0236155755055904E7
5.4051101802942375E-8,-2.595016294494819E-7,-1.487792915531335E-6,-4.0246330700525545E7
6.209210371257772E-8,-2.5206521610915376E-7,-1.487792915531335E-6,-4.029968817463514E7
5.3936314440395996E-8,-2.4757424498305016E-7,-1.487792915531335E-6,-4.033138506127223E7
5.4032339701288226E-8,-2.575520873146769E-7,-1.487792915531335E-6,-4.02565960121926E7
4.5736815646847747E-8,-2.4395697332554234E-7,-1.487792915531335E-6,-4.01952261207937E7
4.509508712034301E-8,-2.486556067199743E-7,-1.487792915531335E-6,-4.032299289717272E7
4.505501843347544E-8,-2.444921289404272E-7,-1.487792915531335E-6,-4.034498802315277E7
5.397866353641396E-8,-2.47541004371216E-7,-1.487792915531335E-6,-4.018130110514225E7
4.515104369436766E-8,-2.5446997127205394E-7,-1.4877929155313349E-6,-4.027927413307776E7
4.52470689552599E-8,-2.6444781360368067E-7,-1.487792915531335E-6,-4.020682792759921E7
6.222051142598001E-8,-2.511250354168898E-7,-1.487792915531335E-6,-4.015977242781676E7
5.393581521727526E-8,-2.4752237144955745E-7,-1.487792915531335E-6,-4.018141722586163E7
5.452450110816998E-8,-2.4777836604414197E-7,-1.487792915531335E-6,-4.018039764383161E7
6.282464921944749E-8,-2.513877493903415E-7,-1.487792915531335E-6,-4.015879062529139E7
4.504698121510301E-8,-2.436569935087736E-7,-1.487792915531335E-6,-4.015114397417295E7
1.5324547379101812E-8,-2.7808271321858337E-7,-1.487792915531335E-6,-4.008205875206436E7
1.8222868396244334E-8,-2.8523738385246636E-7,-1.487792915531335E-6,-4.0086690678540826E7
1.3545026608406746E-8,-2.9467337283517447E-7,-1.4877929155313349E-6,-4.008187206562779E7
1.8965696838631682E-8,-2.8707109820340517E-7,-1.487792915531335E-6,-4.008676677408481E7
1.8794065431150898E-8,-2.874173074476525E-7,-1.487792915531335E-6,-4.009023561545999E7
1.885935657787369E-8,-2.868085912083744E-7,-1.4877929155313349E-6,-4.008658986156344E7
2.3091078718525456E-8,-2.9725483851893703E-7,-1.487792915531335E-6,-4.008741981952833E7
2.19662728523952E-8,-2.99523760009204E-7,-1.487792915531335E-6,-4.007517330286586E7
2.2394165776645642E-8,-2.9553446919816506E-7,-1.487792915531335E-6,-4.0086254206170976E7
2.7216460598419104E-8,-3.074385788344689E-7,-1.487792915531335E-6,-4.008918559671827E7
2.5138480273639497E-8,-3.116302125707553E-7,-1.487792915531335E-6,-4.006121460557477E7
2.592897497541751E-8,-3.0426034718795607E-7,-1.487792915531335E-6,-4.008702077950336E7
3.1341842478312914E-8,-3.1762231915000075E-7,-1.487792915531335E-6,-4.0092064105654545E7
2.8310687694883795E-8,-3.237366651323067E-7,-1.487792915531335E-6,-4.0048359523586616E7
2.9463784174189463E-8,-3.129862251777468E-7,-1.487792915531335E-6,-4.0088889581560515E7
9.619424280504701E-9,-2.895909003580755E-7,-1.487792915531335E-6,-4.00842926242438E7
1.2517745297646694E-8,-2.967455709919568E-7,-1.4877929155313349E-6,-4.0079426954343304E7
7.839903509809624E-9,-3.061815599746666E-7,-1.4877929155313349E-6,-4.006797718914578E7
1.3260573740034754E-8,-2.985792853428973E-7,-1.487792915531335E-6,-4.007707866678763E7
1.3088942332553783E-8,-2.9892549458714503E-7,-1.487792915531335E-6,-4.007667240890985E7
1.3154233479276647E-8,-2.9831677834786627E-7,-1.487792915531335E-6,-4.0077256403831266E7
1.7385955619928372E-8,-3.0876302565842913E-7,-1.487792915531335E-6,-4.0064294084893234E7
1.626114975379808E-8,-3.1103194714869623E-7,-1.487792915531335E-6,-4.006163442097402E7
1.668904267804852E-8,-3.070426563376572E-7,-1.487792915531335E-6,-4.006544674245615E7
2.1511337499821984E-8,-3.189467659739611E-7,-1.487792915531335E-6,-4.005260838450108E7
1.9433357175042373E-8,-3.231383997102476E-7,-1.487792915531335E-6,-4.004770004834117E7
2.0223851876820414E-8,-3.1576853432744817E-7,-1.487792915531335E-6,-4.005471534964704E7
2.5636719379715688E-8,-3.2913050628949296E-7,-1.487792915531335E-6,-4.0042021565611124E7
2.2605564596286678E-8,-3.3524485227179906E-7,-1.487792915531335E-6,-4.0034869291011274E7
2.3758661075592343E-8,-3.2449441231723896E-7,-1.487792915531335E-6,-4.0045062225403905E7
3.914301181907577E-9,-3.010990874975677E-7,-1.487792915531335E-6,-4.007026193000709E7
6.8126221990495735E-9,-3.08253758131449E-7,-1.4877929155313349E-6,-4.0065460203078754E7
2.1347804112120784E-9,-3.1768974711416243E-7,-1.487792915531335E-6,-4.005368314791915E7
7.555450641437634E-9,-3.1008747248238943E-7,-1.487792915531335E-6,-4.0063128303858995E7
7.38381923395666E-9,-3.1043368172663713E-7,-1.487792915531335E-6,-4.006271003761508E7
7.449110380679529E-9,-3.098249654873584E-7,-1.487792915531335E-6,-4.006330369481594E7
1.168083252133141E-8,-3.202712127979213E-7,-1.487792915531335E-6,-4.005043473644404E7
1.055602665520096E-8,-3.225401342881886E-7,-1.487792915531335E-6,-4.004769637433751E7
1.0983919579451466E-8,-3.1855084347714916E-7,-1.487792915531335E-6,-4.005157201866221E7
1.580621440122506E-8,-3.304549531134532E-7,-1.487792915531335E-6,-4.0038840050531335E7
1.3728234076445257E-8,-3.346465868497399E-7,-1.487792915531335E-6,-4.0033786326362915E7
1.451872877822335E-8,-3.272767214669401E-7,-1.487792915531335E-6,-4.004091861107449E7
1.993159628111867E-8,-3.406386934289851E-7,-1.487792915531335E-6,-4.002834424612088E7
1.6900441497689555E-8,-3.467530394112912E-7,-1.487792915531335E-6,-4.0020979893691316E7
1.8053537976995256E-8,-3.36002599456731E-7,-1.487792915531335E-6,-4.003134347205277E7
1.8503275428403173E-9,-3.215956596218817E-7,-1.487792915531335E-6,-4.0048778776185736E7
1.7439872820823262E-9,-3.2133315262685095E-7,-1.4877929155313349E-6,-4.0048951821056E7
5.9757094227342486E-9,-3.317793999374135E-7,-1.487792915531335E-6,-4.003617622325024E7
5.278796480854344E-9,-3.300590306166413E-7,-1.487792915531335E-6,-4.0037298130123645E7
1.0101091302627938E-8,-3.419631402529453E-7,-1.487792915531335E-6,-4.0024672551817E7
8.813605679626201E-9,-3.387849086064324E-7,-1.487792915531335E-6,-4.002672270775734E7
1.4226473182521548E-8,-3.5214688056847727E-7,-1.487792915531335E-6,-4.001426776188601E7
1.2348414878398136E-8,-3.4751078659622317E-7,-1.487792915531335E-6,-4.001722555395699E7
1.028908484695339E-8,-2.8824008303381395E-7,-1.487792915531335E-6,-4.008593886194579E7
1.8712295215889697E-8,-2.871052385629453E-7,-1.487792915531335E-6,-4.009047177254752E7
2.1430382486228814E-8,-2.9747858123156883E-7,-1.487792915531335E-6,-4.007670842295502E7
2.4148469756567982E-8,-3.0785192390019235E-7,-1.487792915531335E-6,-4.006402739805789E7
2.6866557026907126E-8,-3.182252665688159E-7,-1.487792915531335E-6,-4.005242869785607E7
4.5839617483562566E-9,-2.997482701733061E-7,-1.487792915531335E-6,-4.007195502119224E7
1.3007172117292494E-8,-2.986134257024375E-7,-1.487792915531335E-6,-4.007690793897893E7
1.572525938763169E-8,-3.08986768371061E-7,-1.487792915531335E-6,-4.006316543182684E7
1.8443346657970865E-8,-3.1936011103968455E-7,-1.487792915531335E-6,-4.005050524937007E7
2.116143392830997E-8,-3.29733453708308E-7,-1.487792915531335E-6,-4.003892739160857E7
7.3020490186953734E-9,-3.101216128419297E-7,-1.487792915531335E-6,-4.006294494066573E7
1.0020136289034502E-8,-3.204949555105532E-7,-1.487792915531335E-6,-4.004922327595398E7
1.273822355937371E-8,-3.3086829817917666E-7,-1.487792915531335E-6,-4.0036583935937576E7
1.5456310829712846E-8,-3.412416408478002E-7,-1.487792915531335E-6,-4.002502692061646E7
9.916734911309478E-9,-2.868190420255934E-7,-1.487792915531335E-6,-4.0099607003114864E7
9.135191860140979E-9,-2.883955450273654E-7,-1.487792915531335E-6,-4.009837321457474E7
2.7293470274364244E-8,-3.332202903070299E-7,-1.487792915531335E-6,-4.0036701842924595E7
4.2116118127123584E-9,-2.983272291650856E-7,-1.487792915531335E-6,-4.009069449404086E7
3.4300687615438567E-9,-2.9990373216685757E-7,-1.487792915531335E-6,-4.008942205161019E7
2.1588347175767168E-8,-3.4472847744652186E-7,-1.487792915531335E-6,-4.002830408038992E7
1.5883224077170015E-8,-3.562366645860141E-7,-1.487792915531335E-6,-4.001975729739693E7
2.9584644297246326E-8,-3.2859860923743943E-7,-1.487792915531335E-6,-4.004004654495774E7
2.387952119864912E-8,-3.401067963769316E-7,-1.487792915531335E-6,-4.0031708628949985E7
1.8174398100051997E-8,-3.5161498351642374E-7,-1.487792915531335E-6,-4.002322169248389E7
1.4840314958738072E-8,-2.7688735788787326E-7,-1.487792915531335E-6,-4.0138622367102444E7
-8.91116681670602E-9,-2.788042018767282E-7,-1.487792915531335E-6,-4.0110082608348034E7
-8.065855791656761E-9,-2.802494109455058E-7,-1.487792915531335E-6,-4.01167312566945E7
-2.740549027581083E-9,-2.893539670217929E-7,-1.487792915531335E-6,-4.01123168508236E7
-1.8952380025318236E-9,-2.907991760905705E-7,-1.487792915531335E-6,-4.011159510190233E7
-1.959005976412581E-9,-2.8777746402002096E-7,-1.487792915531335E-6,-4.011291388222458E7
2.9645740710160396E-9,-2.778457798823007E-7,-1.487792915531335E-6,-4.011260288272795E7
3.809885096065299E-9,-2.792909889510783E-7,-1.487792915531335E-6,-4.0115645353556484E7
-1.113694951363322E-9,-2.8922267308879854E-7,-1.487792915531335E-6,-4.011216208432536E7
-7.2843127404882606E-9,-2.7867290794373383E-7,-1.487792915531335E-6,-4.011047651917389E7
4.591428147233827E-9,-2.7771448594930633E-7,-1.487792915531335E-6,-4.011291908020803E7
1.5653741996846982E-8,-2.768217109213761E-7,-1.487792915531335E-6,-4.016579232888521E7
1.6467169034955887E-8,-2.767560639548789E-7,-1.487792915531335E-6,-4.016484050443266E7
1.5851812234292935E-8,-2.7747052848680203E-7,-1.487792915531335E-6,-4.005896714008678E7
2.6716055846460135E-8,-2.759289358934458E-7,-1.487792915531335E-6,-4.012033305498211E7
2.3235559632862995E-8,-2.8172756851728645E-7,-1.487792915531335E-6,-4.002354411952996E7
2.159161244070801E-8,-2.763424999241624E-7,-1.487792915531335E-6,-4.012523187399645E7
2.7200288266823883E-8,-2.771242912241559E-7,-1.487792915531335E-6,-4.001152051705164E7
2.7529482884569043E-8,-2.7586328892694865E-7,-1.487792915531335E-6,-4.011394485811735E7
2.8342909922677948E-8,-2.7579764196045144E-7,-1.487792915531335E-6,-4.011306631310405E7
2.7727553122015E-8,-2.765121064923746E-7,-1.487792915531335E-6,-4.0004342745002635E7
3.009860928396588E-8,-2.842789618580372E-7,-1.4877929155313349E-6,-4.002592669166188E7
3.073509746559584E-8,-2.8585016921394667E-7,-1.487792915531335E-6,-4.00279563625568E7
3.0619307031433055E-8,-2.8598460854777076E-7,-1.487792915531335E-6,-4.0028277070040904E7
3.85917967341822E-8,-2.7497051389901836E-7,-1.487792915531335E-6,-4.006948215811412E7
3.511130052058506E-8,-2.8076914652285895E-7,-1.487792915531335E-6,-3.996953273584578E7
3.346735332843007E-8,-2.753840779297349E-7,-1.487792915531335E-6,-4.007391932989815E7
3.9076029154545944E-8,-2.761658692297284E-7,-1.487792915531335E-6,-3.9957873361217745E7
3.940522377229111E-8,-2.749048669325212E-7,-1.487792915531335E-6,-4.006316724068861E7
4.0218650810400015E-8,-2.74839219966024E-7,-1.487792915531335E-6,-4.0062361975114554E7
3.960329400973706E-8,-2.755536844979472E-7,-1.487792915531335E-6,-3.995074402742581E7
4.1974350171687935E-8,-2.833205398636097E-7,-1.4877929155313349E-6,-3.997249224461274E7
4.249504791915511E-8,-2.850261865533433E-7,-1.487792915531335E-6,-3.997487869775672E7
2.47249339657166E-8,-2.8660630366250807E-7,-1.487792915531335E-6,-4.0037136826680005E7
3.048417109280132E-8,-2.86141509121611E-7,-1.487792915531335E-6,-4.0030058060256734E7
2.61273135422811E-8,-2.9120007057268274E-7,-1.487792915531335E-6,-4.0043342833340794E7
3.084143772635394E-8,-2.8611267620897767E-7,-1.487792915531335E-6,-4.002849807507846E7
3.351106094085116E-8,-2.954571106031671E-7,-1.487792915531335E-6,-4.0041546449706554E7
3.066280440957763E-8,-2.861270926652944E-7,-1.487792915531335E-6,-4.002867807658364E7
3.42699066643677E-8,-2.945760472037376E-7,-1.487792915531335E-6,-4.0039432119241595E7
3.6600674853438654E-8,-2.856478816680806E-7,-1.487792915531335E-6,-3.9983228629209414E7
4.235991198052338E-8,-2.851830871271835E-7,-1.487792915531335E-6,-3.997664727343501E7
3.8003054430003155E-8,-2.902416485782553E-7,-1.487792915531335E-6,-3.998953179494925E7
2.7858255490725185E-8,-2.968701074008538E-7,-1.487792915531335E-6,-4.005914726018478E7
3.262543226292492E-8,-2.964853762827706E-7,-1.487792915531335E-6,-4.005323300313813E7
2.9019067451699187E-8,-3.0067257262807897E-7,-1.487792915531335E-6,-4.0064288985152125E7
3.4966819606247556E-8,-2.9629641652450953E-7,-1.487792915531335E-6,-4.00429825255465E7
3.640281485026923E-8,-3.049296126585633E-7,-1.487792915531335E-6,-4.005596326737269E7
3.379612593458622E-8,-2.9639089640364004E-7,-1.487792915531335E-6,-4.004417565482476E7
3.0991577015733774E-8,-3.0713391113919957E-7,-1.487792915531335E-6,-4.008230710332487E7
3.4766693433048315E-8,-3.0682924344393014E-7,-1.487792915531335E-6,-4.007758018329965E7
3.191082136111726E-8,-3.1014507468347526E-7,-1.487792915531335E-6,-4.008638257496397E7
3.0561509400989915E-8,-2.865151100618109E-7,-1.487792915531335E-6,-4.00310943479824E7
3.313227762417829E-8,-2.9893381235456127E-7,-1.487792915531335E-6,-4.006003016050081E7
2.6288095785872418E-8,-2.7390908239591315E-7,-1.487792915531335E-6,-4.024642659851814E7
2.7521586347687722E-8,-2.750427715002258E-7,-1.487792915531335E-6,-4.0230635596721575E7
2.8731358355669296E-8,-2.7371190088048666E-7,-1.487792915531335E-6,-4.023619503015119E7
3.0231005371555866E-8,-2.6565967278319704E-7,-1.487792915531335E-6,-4.027680427121158E7
3.34018134987152E-8,-2.6857393150304995E-7,-1.487792915531335E-6,-4.023699843742895E7
3.8163836673594545E-8,-2.729506604014858E-7,-1.487792915531335E-6,-4.019832249418417E7
3.9397327235409786E-8,-2.7408434950579834E-7,-1.487792915531335E-6,-4.018267413096853E7
3.651165076351981E-8,-2.651527984130193E-7,-1.487792915531335E-6,-4.025180239111675E7
3.503980553636475E-8,-2.5820609472807024E-7,-1.487792915531335E-6,-4.0305717599335276E7
3.928204064974266E-8,-2.621050915058739E-7,-1.487792915531335E-6,-4.02520873523016E7
4.060709924339136E-8,-2.727534788860592E-7,-1.487792915531335E-6,-4.0188320121267065E7
4.210674625927793E-8,-2.6470125078876954E-7,-1.487792915531335E-6,-4.022889685802047E7
4.344270263639642E-8,-2.5752794576256837E-7,-1.487792915531335E-6,-4.027160586379491E7
4.3994841708155884E-8,-2.545632816115151E-7,-1.487792915531335E-6,-4.028653534500796E7
2.7433457623676806E-8,-2.6588544659532187E-7,-1.487792915531335E-6,-4.0278966973053694E7
3.337132806753784E-8,-2.6540623559810817E-7,-1.487792915531335E-6,-4.0253580398653775E7
3.930919851139887E-8,-2.6492702460089447E-7,-1.487792915531335E-6,-4.023079712993695E7
3.921317325050664E-8,-2.549491822692677E-7,-1.487792915531335E-6,-4.0289619162799045E7
1.564584545996566E-8,-2.7600119349465323E-7,-1.487792915531335E-6,-4.0216544526105E7
2.1526072610993135E-8,-2.6953235349747734E-7,-1.4877929155313353E-6,-4.0203535442778096E7
2.7406299762020598E-8,-2.6306351350030135E-7,-1.487792915531335E-6,-4.019895943815744E7
3.328652691304807E-8,-2.5659467350312535E-7,-1.487792915531335E-6,-4.0199078779790774E7
3.9166754064075545E-8,-2.5012583350594946E-7,-1.487792915531335E-6,-4.018599568561214E7
1.6855617467947295E-8,-2.74670322874914E-7,-1.487792915531335E-6,-4.0218025039012134E7
2.4635909875797654E-8,-2.661112204074468E-7,-1.487792915531335E-6,-4.0207729105792075E7
3.1566961748674566E-8,-2.5848636775699545E-7,-1.487792915531335E-6,-4.020430759769963E7
3.443150479285724E-8,-2.553350829270203E-7,-1.487792915531335E-6,-4.020069334860484E7
4.422709970991701E-8,-2.445589454465937E-7,-1.487792915531335E-6,-4.0192812105161205E7
-2.0899828951092665E-8,-1.8308242850876503E-7,-1.487792915531335E-6,-4.029850021604441E7
-1.291866984450269E-8,-1.7858235616619403E-7,-1.487792915531335E-6,-4.036283467982444E7
-1.3210285556236814E-8,-1.8815143068667664E-7,-1.487792915531335E-6,-4.03150558497017E7
-2.03017724552169E-8,-1.9379884666394143E-7,-1.487792915531335E-6,-4.025298981355369E7
-1.3261416283618504E-8,-1.898292337710599E-7,-1.487792915531335E-6,-4.030836183222775E7
-1.351865692353346E-8,-1.9827032509088312E-7,-1.487792915531335E-6,-4.005986594793089E7
-4.304146358838608E-9,-1.8477879408991613E-7,-1.487792915531335E-6,-4.036333607468539E7
