% Model,Slab_sims.mph
% Version,COMSOL 6.1.0.357
% Date,"Feb 28 2024, 14:46"
% Dimension,3
% Nodes,35935
% Expressions,1
% Description,Slice
% X,Y,Z,imag(ewfd2.Ey)
-4.370251629275289E-7,-4.4586965503977606E-7,-1.487792915531335E-6,-1.7110679212292041
-4.2386953682820315E-7,-4.488412321611267E-7,-1.487792915531335E-6,-1.7901523321548725
-4.2518942455425986E-7,-4.5000000000000003E-7,-1.487792915531335E-6,-1.7535243358460182
-4.2843170535726433E-7,-4.43212216644825E-7,-1.487792915531335E-6,-1.7898320835977355
-4.2730770618569E-7,-4.4459905905031675E-7,-1.487792915531335E-6,-1.7899579722221768
-4.334596163695066E-7,-4.5000000000000003E-7,-1.487792915531335E-6,-1.707459295601342
-4.30745875543177E-7,-4.403568859395068E-7,-1.487792915531335E-6,-1.7936617986700423
-4.4172980818475326E-7,-4.5E-7,-1.487792915531335E-6,-1.676078630472611
-4.327317372770468E-7,-4.5E-7,-1.487792915531335E-6,-1.7102082998390777
-4.3367762733500304E-7,-4.5000000000000003E-7,-1.4877929155313349E-6,-1.7056863396333746
-4.444248685959065E-7,-4.5000000000000003E-7,-1.487792915531335E-6,-1.6544301139515805
-4.229303860740994E-7,-4.5000000000000003E-7,-1.487792915531335E-6,-1.8140529933926441
-4.132108268000999E-7,-3.896780639734473E-7,-1.487792915531335E-6,-1.9014099967964233
-4.0738410247936765E-7,-3.976689258690187E-7,-1.487792915531335E-6,-1.8667276159124577
-3.9985588106083504E-7,-3.9127962659761373E-7,-1.487792915531335E-6,-1.8774361429754625
-4.1728137908746834E-7,-3.939819460125006E-7,-1.487792915531335E-6,-1.8928286077602197
-4.2095143901989183E-7,-3.9786237891454776E-7,-1.487792915531335E-6,-1.8879059674478924
-4.203355378917638E-7,-3.92657105572116E-7,-1.487792915531335E-6,-1.9054527976776208
-4.077907038631622E-7,-3.9809883421295473E-7,-1.487792915531335E-6,-1.8657221971953455
-4.1512471469915966E-7,-4.0585324081011925E-7,-1.487792915531335E-6,-1.8532113155174426
-4.138939376462596E-7,-3.9545135860638275E-7,-1.487792915531335E-6,-1.886028157610209
-4.074523374007555E-7,-3.9824561164064963E-7,-1.487792915531335E-6,-1.8653157556928814
-4.067374906021484E-7,-3.985556996249883E-7,-1.487792915531335E-6,-1.8635138257549357
-4.075964932806271E-7,-3.9946394153871466E-7,-1.487792915531335E-6,-1.8617353067024778
-4.2502199130726014E-7,-4.0216626095360096E-7,-1.487792915531335E-6,-1.8806159513591458
-4.2869205123968384E-7,-4.060466938556482E-7,-1.487792915531335E-6,-1.8768576287554373
-4.280761501115557E-7,-4.0084142051321636E-7,-1.487792915531335E-6,-1.8936181512318608
-4.15531316082954E-7,-4.062831491540551E-7,-1.487792915531335E-6,-1.852334890113853
-4.2286532691895167E-7,-4.140375557512197E-7,-1.487792915531335E-6,-1.8421507057784439
-4.2163454986605157E-7,-4.036356735474832E-7,-1.487792915531335E-6,-1.8733962412197374
-4.1519294962054746E-7,-4.064299265817499E-7,-1.487792915531335E-6,-1.8518865693577118
-4.1447810282194075E-7,-4.067400145660884E-7,-1.487792915531335E-6,-1.8499961635991835
-4.15337105500419E-7,-4.0764825647981447E-7,-1.487792915531335E-6,-1.8484901610856166
-4.3276260352705215E-7,-4.103505758947014E-7,-1.487792915531335E-6,-1.8708589856140834
-4.3643266345947585E-7,-4.1423100879674855E-7,-1.487792915531335E-6,-1.868264980719014
-4.358167623313477E-7,-4.0902573545431675E-7,-1.487792915531335E-6,-1.884239195442139
-4.23271928302746E-7,-4.144674640951555E-7,-1.487792915531335E-6,-1.8414032736883785
-4.3060593913874363E-7,-4.222218706923201E-7,-1.487792915531335E-6,-1.8335457866954987
-4.293751620858436E-7,-4.118199884885836E-7,-1.487792915531335E-6,-1.8632200154853065
-4.2293356184033947E-7,-4.1461424152285037E-7,-1.487792915531335E-6,-1.8409130736785586
-4.2221871504173276E-7,-4.1492432950718887E-7,-1.487792915531335E-6,-1.8389341920994435
-4.23077717720211E-7,-4.1583257142091486E-7,-1.487792915531335E-6,-1.8377007061247712
-4.4050321574684417E-7,-4.185348908358018E-7,-1.487792915531335E-6,-1.863557710525075
-4.435573745511397E-7,-4.1721005039541715E-7,-1.487792915531335E-6,-1.8773159303084572
-4.3101254052253796E-7,-4.226517790362559E-7,-1.487792915531335E-6,-1.8329273479189536
-4.371157743056355E-7,-4.20004303429684E-7,-1.487792915531335E-6,-1.8554994804069151
-4.306741740601314E-7,-4.2279855646395076E-7,-1.487792915531335E-6,-1.8323952686554554
-4.299593272615247E-7,-4.2310864444828926E-7,-1.487792915531335E-6,-1.8303279112557556
-4.30818329940003E-7,-4.240168863620153E-7,-1.487792915531335E-6,-1.829366941819978
-4.150859032265686E-7,-3.871065545038402E-7,-1.487792915531335E-6,-1.9165198849374443
-4.1113113415821097E-7,-3.9253018735732516E-7,-1.487792915531335E-6,-1.8928598469484608
-4.071763650898534E-7,-3.979538202108101E-7,-1.487792915531335E-6,-1.8660987754624592
-4.228265154463606E-7,-3.9529086944494055E-7,-1.487792915531335E-6,-1.9030198044886126
-4.18871746378003E-7,-4.007145022984256E-7,-1.487792915531335E-6,-1.8793514377797094
-4.149169773096455E-7,-4.0613813515191056E-7,-1.487792915531335E-6,-1.852582037573747
-4.305671276661526E-7,-4.03475184386041E-7,-1.487792915531335E-6,-1.8919754146959014
-4.266123585977951E-7,-4.08898817239526E-7,-1.487792915531335E-6,-1.8682987192669844
-4.2265758952943746E-7,-4.14322450093011E-7,-1.487792915531335E-6,-1.8415209903410499
-4.383077398859446E-7,-4.116594993271414E-7,-1.487792915531335E-6,-1.8833867155592023
-4.34352970817587E-7,-4.1708313218062645E-7,-1.487792915531335E-6,-1.8597016914103275
-4.303982017492294E-7,-4.225067650341114E-7,-1.487792915531335E-6,-1.8329156337644061
-4.1903755112083204E-7,-3.8168720207787593E-7,-1.487792915531335E-6,-1.9515222854399408
-4.267720543117745E-7,-3.8986505781204646E-7,-1.487792915531335E-6,-1.9560836792510288
-4.0101073715525144E-7,-4.010398646749164E-7,-1.487792915531335E-6,-1.8332043379697536
-4.267781633406241E-7,-3.8987151701897606E-7,-1.487792915531335E-6,-1.9560876961308695
-4.345126665315663E-7,-3.980493727531469E-7,-1.487792915531335E-6,-1.9619651745442968
-4.0875134937504335E-7,-4.092241796160168E-7,-1.487792915531335E-6,-1.825762041286047
-4.345187755604161E-7,-3.980558319600767E-7,-1.487792915531335E-6,-1.9619702309219056
-4.4225327875135826E-7,-4.062336876942473E-7,-1.487792915531335E-6,-1.9691637939376068
-4.1649196159483536E-7,-4.174084945571172E-7,-1.487792915531335E-6,-1.8204763666881687
-4.42259387780208E-7,-4.062401469011771E-7,-1.487792915531335E-6,-1.9691698898129837
-4.499938909711502E-7,-4.144180026353477E-7,-1.487792915531335E-6,-1.9776795374309835
-4.242325738146273E-7,-4.2559280949821754E-7,-1.487792915531335E-6,-1.8173473141761427
-4.319731860344193E-7,-4.337771244393179E-7,-1.487792915531335E-6,-1.8163748837499307
-3.954809838017039E-7,-3.951931381231948E-7,-1.487792915531335E-6,-1.8408972122500136
-4.0322159602149584E-7,-4.033774530642951E-7,-1.487792915531335E-6,-1.8319142637582673
-4.1096220824128796E-7,-4.115617680053956E-7,-1.487792915531335E-6,-1.8250879373523938
-4.187028204610799E-7,-4.1974608294649596E-7,-1.487792915531335E-6,-1.8204182330323437
-4.264434326808719E-7,-4.279303978875964E-7,-1.487792915531335E-6,-1.8179051507981507
-4.198566401358052E-7,-4.3725102297124395E-7,-1.487792915531335E-6,-1.815306455684652
-4.2590116051845997E-7,-4.405366174357088E-7,-1.487792915531335E-6,-1.821468137260208
-4.3014973710216215E-7,-4.3863509498222105E-7,-1.487792915531335E-6,-1.8252202986021628
-4.193357117486758E-7,-4.3670023424020207E-7,-1.487792915531335E-6,-1.8150166356202913
-4.1211602791601325E-7,-4.290667080301436E-7,-1.487792915531335E-6,-1.8103821253143753
-4.1612892460841114E-7,-4.4065691722002625E-7,-1.487792915531335E-6,-1.812591072200654
-4.1956709396589807E-7,-4.3641474410921635E-7,-1.487792915531335E-6,-1.8158990040223215
-4.2069109313747237E-7,-4.3502790170372467E-7,-1.487792915531335E-6,-1.8168733681181284
-4.18160548298668E-7,-4.3235230249460844E-7,-1.487792915531335E-6,-1.8156496105131887
-4.234816496430442E-7,-4.3158478342150444E-7,-1.487792915531335E-6,-1.8203954737063492
-4.224091248823702E-7,-4.3045078004112066E-7,-1.487792915531335E-6,-1.8195276471760966
-4.23005263323385E-7,-4.321725709984064E-7,-1.487792915531335E-6,-1.8209582852731687
-4.1159509952888384E-7,-4.285159192991017E-7,-1.487792915531335E-6,-1.8102173150463265
-4.043754156962212E-7,-4.208823930890433E-7,-1.487792915531335E-6,-1.807315348459698
-4.083883123886192E-7,-4.3247260227892585E-7,-1.487792915531335E-6,-1.807245024500182
-4.118264817461061E-7,-4.2823042916811596E-7,-1.487792915531335E-6,-1.8111391319459382
-4.129504809176804E-7,-4.268435867626242E-7,-1.487792915531335E-6,-1.8123051273569508
-4.1041993607887584E-7,-4.2416798755350747E-7,-1.487792915531335E-6,-1.8116886372817893
-4.157410374232522E-7,-4.234004684804041E-7,-1.487792915531335E-6,-1.81630299665287
-4.1466851266257823E-7,-4.222664651000203E-7,-1.487792915531335E-6,-1.8156925492656644
-4.1526465110359304E-7,-4.2398825605730607E-7,-1.487792915531335E-6,-1.8167845888208758
-4.038544873090916E-7,-4.203316043580013E-7,-1.487792915531335E-6,-1.8072755479879559
-3.966348034764293E-7,-4.12698078147943E-7,-1.487792915531335E-6,-1.8061061251206882
-4.0064770016882706E-7,-4.2428828733782546E-7,-1.487792915531335E-6,-1.8037565303153027
-4.0408586952631394E-7,-4.2004611422701546E-7,-1.487792915531335E-6,-1.8082368133851492
-4.052098686978886E-7,-4.1865927182152335E-7,-1.487792915531335E-6,-1.809594440111367
-4.026793238590834E-7,-4.1598367261240617E-7,-1.487792915531335E-6,-1.8095852175660114
-4.0800042520346E-7,-4.1521615353930366E-7,-1.487792915531335E-6,-1.8140680731149876
-4.069279004427862E-7,-4.1408215015892E-7,-1.487792915531335E-6,-1.8137150048708301
-4.07524038883801E-7,-4.158039411162055E-7,-1.487792915531335E-6,-1.814468445884179
-3.9611387508929966E-7,-4.121472894169009E-7,-1.487792915531335E-6,-1.806191334445258
-3.9290708794903505E-7,-4.16103972396725E-7,-1.487792915531335E-6,-1.8021255896460977
-3.963452573065221E-7,-4.1186179928591507E-7,-1.487792915531335E-6,-1.807192048340033
-3.974692564780967E-7,-4.104749568804229E-7,-1.487792915531335E-6,-1.8087413063814568
-3.949387116392915E-7,-4.0779935767130583E-7,-1.487792915531335E-6,-1.809339351365892
-4.00259812983668E-7,-4.0703183859820326E-7,-1.487792915531335E-6,-1.8136907030927767
-3.991872882229942E-7,-4.0589783521781964E-7,-1.487792915531335E-6,-1.8135950139916612
-3.9978342666400896E-7,-4.076196261751051E-7,-1.487792915531335E-6,-1.8140098564631548
-3.9251920076387605E-7,-3.9884752365710287E-7,-1.487792915531335E-6,-1.8151708865861906
-3.9204281444421695E-7,-3.994353112340047E-7,-1.487792915531335E-6,-1.8154088205577559
-4.1788235217743407E-7,-4.425108537102949E-7,-1.487792915531335E-6,-1.8135665968667343
-4.199990927231651E-7,-4.3687150563960244E-7,-1.487792915531335E-6,-1.8160709483655677
-4.298564454886882E-7,-4.3941647251001036E-7,-1.487792915531335E-6,-1.8259155919191254
-4.101417399576421E-7,-4.3432653876919447E-7,-1.487792915531335E-6,-1.8077997703631346
-4.1225848050337316E-7,-4.2868719069850205E-7,-1.487792915531335E-6,-1.811207407381927
-4.221158332688962E-7,-4.3123215756890996E-7,-1.487792915531335E-6,-1.8200977829398064
-4.024011277378501E-7,-4.2614222382809424E-7,-1.487792915531335E-6,-1.8038904973751464
-4.0451786828358115E-7,-4.205028757574017E-7,-1.487792915531335E-6,-1.8082014199138856
-4.1437522104910426E-7,-4.230478426278096E-7,-1.487792915531335E-6,-1.8161375274761218
-3.946605155180581E-7,-4.179579088869938E-7,-1.487792915531335E-6,-1.8018387779028135
-3.9677725606378924E-7,-4.123185608163013E-7,-1.487792915531335E-6,-1.8070529859615119
-4.066346088293123E-7,-4.1486352768670923E-7,-1.487792915531335E-6,-1.8140348255280336
-3.9889399660952023E-7,-4.0667921274560884E-7,-1.487792915531335E-6,-1.8137896770956128
-4.173041553892403E-7,-4.440512659013672E-7,-1.487792915531335E-6,-1.842167747886354
-4.151897738543075E-7,-4.418156850588996E-7,-1.487792915531335E-6,-1.8425071729606128
-4.0956354316944826E-7,-4.3586695096026685E-7,-1.487792915531335E-6,-1.8433905497178433
-4.074491616345155E-7,-4.3363137011779925E-7,-1.487792915531335E-6,-1.8442808607847034
-4.0182293094965625E-7,-4.2768263601916656E-7,-1.487792915531335E-6,-1.8466301090624038
-3.997085494147233E-7,-4.254470551766989E-7,-1.487792915531335E-6,-1.8480713061218708
-3.940823187298643E-7,-4.1949832107806617E-7,-1.487792915531335E-6,-1.8518864259200554
-3.919679371949313E-7,-4.1726274023559846E-7,-1.487792915531335E-6,-1.853878508972135
-3.689967744958425E-7,-4.418156850588996E-7,-1.487792915531335E-6,-1.853955266837279
-3.7673450831964155E-7,-4.440512659013672E-7,-1.487792915531335E-6,-1.86432097758757
-3.780057825279944E-7,-4.418156850588996E-7,-1.487792915531335E-6,-1.8669828044765073
-3.677255002874896E-7,-4.440512659013672E-7,-1.487792915531335E-6,-1.853139380873348
-3.7365082605148827E-7,-4.3363137011779925E-7,-1.487792915531335E-6,-1.8581829386250495
-3.8138855987528723E-7,-4.3586695096026685E-7,-1.487792915531335E-6,-1.876529050954881
-3.826598340836401E-7,-4.3363137011779925E-7,-1.487792915531335E-6,-1.879618718225198
-3.723795518431353E-7,-4.3586695096026696E-7,-1.487792915531335E-6,-1.8566896866580183
-3.783048776071339E-7,-4.254470551766988E-7,-1.487792915531335E-6,-1.8648904029546791
-3.8604261143093275E-7,-4.2768263601916656E-7,-1.487792915531335E-6,-1.8903034199171198
-3.873138856392856E-7,-4.254470551766988E-7,-1.487792915531335E-6,-1.8938209275688054
-3.7703360339878097E-7,-4.2768263601916656E-7,-1.487792915531335E-6,-1.8627197849845425
-3.829589291627796E-7,-4.1726274023559846E-7,-1.487792915531335E-6,-1.8740776598261455
-3.9069666298657833E-7,-4.1949832107806617E-7,-1.487792915531335E-6,-1.9056440844743363
-3.816876549544266E-7,-4.1949832107806617E-7,-1.487792915531335E-6,-1.8712296758528975
-3.8139143827128017E-7,-4.4181568505889964E-7,-1.487792915531335E-6,-1.865030432883685
-3.891291720950791E-7,-4.440512659013674E-7,-1.487792915531335E-6,-1.8586757526979403
-3.9040044630343196E-7,-4.418156850588997E-7,-1.487792915531335E-6,-1.8622998955214536
-3.8012016406292725E-7,-4.440512659013672E-7,-1.487792915531335E-6,-1.861406290060172
-3.860454898269258E-7,-4.3363137011779925E-7,-1.487792915531335E-6,-1.8786286625669624
-3.9378322365072466E-7,-4.3586695096026696E-7,-1.487792915531335E-6,-1.8744068016301951
-3.950544978590776E-7,-4.3363137011779925E-7,-1.487792915531335E-6,-1.878458784835099
-3.8477421561857293E-7,-4.358669509602669E-7,-1.487792915531335E-6,-1.8745766793620589
-3.906995413825716E-7,-4.254470551766988E-7,-1.487792915531335E-6,-1.893793187845167
-3.9843727520637034E-7,-4.276826360191666E-7,-1.487792915531335E-6,-1.8917041461574193
-3.8942826717421866E-7,-4.276826360191666E-7,-1.487792915531335E-6,-1.889313364258884
-3.9378610204671787E-7,-4.4181568505889964E-7,-1.487792915531335E-6,-1.8624386886659947
-4.015238358705169E-7,-4.440512659013672E-7,-1.487792915531335E-6,-1.860686144853841
-4.027951100788698E-7,-4.418156850588996E-7,-1.487792915531335E-6,-1.8652726036119518
-3.9251482783836494E-7,-4.440512659013674E-7,-1.487792915531335E-6,-1.8578522299078837
-3.9844015360236355E-7,-4.3363137011779925E-7,-1.487792915531335E-6,-1.8795598939142157
-4.0617788742616235E-7,-4.3586695096026696E-7,-1.487792915531335E-6,-1.8799401693510323
-3.971688793940106E-7,-4.3586695096026696E-7,-1.487792915531335E-6,-1.8745455947747363
-4.0618076582215545E-7,-4.418156850588996E-7,-1.487792915531335E-6,-1.8675025614938232
-4.139184996459546E-7,-4.440512659013672E-7,-1.487792915531335E-6,-1.8703521540551842
-4.049094916138026E-7,-4.440512659013672E-7,-1.487792915531335E-6,-1.8619537868011256
-3.7335173097234874E-7,-4.5000000000000003E-7,-1.487792915531335E-6,-1.8559131863227758
-3.8574639474778643E-7,-4.5000000000000003E-7,-1.487792915531335E-6,-1.8477073018028056
-3.9814105852322423E-7,-4.500000000000001E-7,-1.487792915531335E-6,-1.8471570343283388
-4.105357222986617E-7,-4.5000000000000003E-7,-1.487792915531335E-6,-1.8542623838992833
-3.7673738671563444E-7,-4.5000000000000003E-7,-1.487792915531335E-6,-1.8529984987953778
-3.8913205049107213E-7,-4.5000000000000003E-7,-1.487792915531335E-6,-1.846883779012749
